season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name
2019,REG,7,Brandin Cooks,WR,LAR,4.511428571428571,3.1664653258186384,14.308571428571428,27.575574032266942,4,7,57.14285714285714,59.0,0,5.462499999999999,3.5893832457197874,1.8731167542802112,00-0031236,Brandin,Cooks,B.Cooks
2019,REG,7,Geronimo Allison,WR,GB,4.4825,5.7009623998710905,6.647999999999999,13.658215885277558,4,5,80.0,33.0,0,3.8150000000000013,4.317977643830375,-0.5029776438303735,00-0032626,Geronimo,Allison,G.Allison
2019,REG,7,Emmanuel Sanders,WR,DEN,4.4,2.8701726073507596,12.445,24.36692337814907,5,6,83.33333333333334,60.0,0,2.396000000000001,2.541660279868714,-0.145660279868713,00-0027685,Emmanuel,Sanders,E.Sanders
2019,REG,7,Mike Williams,WR,LAC,4.338333333333334,3.761416660369274,8.303333333333333,11.954122276610041,4,6,66.66666666666666,47.0,0,4.200000000000001,3.219342282700022,0.9806577172999789,00-0033536,Michael,Williams,M.Williams
2019,REG,7,Julio Jones,WR,ATL,4.178888888888889,2.2903177967954576,14.754444444444447,52.421933599147295,6,9,66.66666666666666,93.0,0,3.2316666666666656,2.127207591806941,1.1044590748597245,00-0027944,Quintorris,Jones,J.Jones
2019,REG,7,Demaryius Thomas,WR,NYJ,4.131111111111111,2.031994816819098,15.74888888888889,37.12317644901915,3,9,33.33333333333333,42.0,0,4.213333333333331,4.249336481497569,-0.03600314816423822,00-0027874,Demaryius,Thomas,D.Thomas
2019,REG,7,D.K. Metcalf,WR,SEA,4.062222222222222,2.009513564936724,12.296666666666665,25.398756110435354,4,9,44.44444444444444,53.0,0,2.8424999999999994,3.4109354808741443,-0.568435480874145,00-0035640,DeKaylin,Metcalf,DK.Metcalf
2019,REG,7,DeAndre Hopkins,WR,HOU,3.845,2.0496522204390417,10.674999999999999,48.17600601729973,9,12,75.0,106.0,1,2.703333333333333,2.5405310936509915,0.16280223968234164,00-0030564,DeAndre,Hopkins,D.Hopkins
2019,REG,7,T.Y. Hilton,WR,IND,3.65,3.118825931568127,11.379999999999999,42.29054054054054,6,11,54.54545454545454,74.0,1,6.28,6.179771912262557,0.10022808773744352,00-0029608,Eugene,Hilton,T.Hilton
2019,REG,7,Amari Cooper,WR,DAL,3.532,2.159407626933658,16.832,41.55023450999753,5,5,100.0,106.0,0,4.367999999999999,4.703576139689937,-0.3355761396899375,00-0031544,Amari,Cooper,A.Cooper
2019,REG,7,Preston Williams,WR,MIA,3.51875,2.3225229713814985,14.71,34.609728839480034,6,8,75.0,82.0,0,3.2200000000000006,4.410618727927954,-1.1906187279279532,00-0035350,Preston,Williams,P.Williams
2019,REG,7,Kenny Stills,WR,HOU,3.2560000000000002,2.579527268457021,12.694,23.86987589319293,4,5,80.0,105.0,0,9.442499999999999,8.16516701985097,1.2773329801490299,00-0030085,Kenneth,Stills,K.Stills
2019,REG,7,Stefon Diggs,WR,MIN,3.1849999999999996,3.58179500478961,14.317499999999999,31.385981257192956,7,8,87.5,143.0,0,7.751428571428571,7.355156827904303,0.39627174352426753,00-0031588,Stefon,Diggs,S.Diggs
2019,REG,7,DaeSean Hamilton,WR,DEN,3.1325000000000003,1.6436076388063792,5.126,8.363790627855373,2,5,40.0,4.0,0,1.1099999999999994,1.9332579566711274,-0.823257956671128,00-0034370,DaeSean,Hamilton,D.Hamilton
2019,REG,7,Auden Tate,WR,CIN,3.0316666666666663,1.8629545501199132,14.300000000000002,22.773118165410338,3,6,50.0,65.0,0,6.2700000000000005,3.941282248931895,2.3287177510681056,00-0034686,Audeen,Tate,A.Tate
2019,REG,8,Marvin Jones,WR,DET,8.6125,1.8915898055839329,10.928,15.061884940871629,4,5,80.0,22.0,0,0.5175000000000001,1.0415780604772067,-0.5240780604772066,00-0029293,Marvin,Jones,M.Jones
2019,REG,8,Alex Erickson,WR,CIN,8.343333333333334,2.6376309364380197,10.334285714285713,16.38134057971014,6,7,85.71428571428571,97.0,0,5.631666666666668,3.1342351676145785,2.497431499052089,00-0032543,Alex,Erickson,A.Erickson
2019,REG,8,DeVante Parker,WR,MIA,8.221428571428572,2.560952366406657,7.774999999999998,23.2505980861244,6,8,75.0,59.0,0,2.2450000000000023,2.506657309855124,-0.2616573098551216,00-0031547,DeVante,Parker,D.Parker
2019,REG,8,Mike Williams,WR,LAC,7.928333333333334,1.1605808885462559,18.791666666666668,43.73036496916573,3,6,50.0,69.0,0,2.886666666666668,2.016026251281801,0.8706404153848673,00-0033536,Michael,Williams,M.Williams
2019,REG,8,Corey Davis,WR,TEN,7.824000000000001,1.7061461208848199,23.580000000000002,41.60319934131208,2,6,33.33333333333333,9.0,0,2.0950000000000024,2.9649238861388767,-0.8699238861388743,00-0033871,Corey,Davis,C.Davis
2019,REG,8,Jamison Crowder,WR,NYJ,7.6,3.998709091518117,7.567999999999998,16.593580073671284,3,5,60.0,24.0,0,4.490000000000002,3.1092725632039353,1.3807274367960667,00-0031941,Jamison,Crowder,J.Crowder
2019,REG,8,Demaryius Thomas,WR,NYJ,7.468000000000001,2.3410358092044423,10.771999999999998,23.618663392387298,5,5,100.0,63.0,0,1.8280000000000016,1.7281759987246574,0.09982400127534419,00-0027874,Demaryius,Thomas,D.Thomas
2019,REG,8,Kenny Stills,WR,HOU,7.438000000000001,1.9766237855201692,4.662000000000001,8.733608092918697,3,5,60.0,22.0,0,2.3800000000000003,3.0155478971012903,-0.63554789710129,00-0030085,Kenneth,Stills,K.Stills
2019,REG,8,Cole Beasley,WR,BUF,7.3914285714285715,3.251917222008011,7.445714285714286,18.934825256121485,3,7,42.857142857142854,41.0,1,7.18,4.921114412298114,2.2588855877018856,00-0029000,Cole,Beasley,C.Beasley
2019,REG,8,Auden Tate,WR,CIN,7.335384615384616,2.361739425031336,14.049230769230771,41.358695652173914,5,13,38.46153846153847,65.0,0,4.105999999999999,3.37175594373623,0.7342440562637691,00-0034686,Audeen,Tate,A.Tate
2019,REG,8,Michael Thomas,WR,NO,7.263636363636365,3.868066706650147,2.3609090909090895,12.148002619515387,11,11,100.0,112.0,1,7.820909090909092,5.772278852792025,2.0486302381170676,00-0032765,Michael,Thomas,M.Thomas
2019,REG,8,Diontae Johnson,WR,PIT,7.112857142857143,3.4637283832546726,12.547142857142855,19.123826942756985,5,7,71.42857142857143,84.0,1,8.702000000000002,6.590429810683463,2.111570189316539,00-0035216,Diontae,Johnson,D.Johnson
2019,REG,8,Tyreek Hill,WR,KC,6.934444444444445,3.274970505840865,14.081111111111113,59.755752546208996,6,9,66.66666666666666,76.0,0,3.1633333333333318,1.6023056005473204,1.5610277327860114,00-0033040,Tyreek,Hill,T.Hill
2019,REG,8,Allen Lazard,WR,GB,6.8225,4.502074738059522,1.7960000000000007,3.7436945011881453,5,5,100.0,42.0,0,6.603999999999999,5.758392885636647,0.8456071143633519,00-0034521,Allen,Lazard,A.Lazard
2019,REG,8,Julian Edelman,WR,NE,6.777272727272728,2.070575067218245,9.425454545454546,42.22701910153546,8,11,72.72727272727273,78.0,2,2.20875,3.022802540456368,-0.8140525404563679,00-0027150,Julian,Edelman,J.Edelman
2019,REG,8,Keenan Allen,WR,LAC,6.725555555555555,2.3501279148997645,9.196000000000002,35.666912306558594,7,10,70.0,53.0,0,2.0642857142857123,2.952220093683252,-0.8879343793975396,00-0030279,Keenan,Allen,K.Allen
2019,REG,8,Josh Reynolds,WR,LAR,6.53375,2.5988296441048977,17.37125,44.46897699273623,3,8,37.5,73.0,1,6.073333333333333,5.794236120183996,0.27909721314933744,00-0033943,Joshua Dedmon-Reynolds,Reynolds,J.Reynolds
2019,REG,8,Mike Evans,WR,TB,6.386363636363637,2.4390017386308362,16.124166666666667,41.969069257965856,11,12,91.66666666666666,198.0,2,1.977272727272726,2.1644008860257737,-0.18712815875304778,00-0031408,Mike,Evans,M.Evans
2019,REG,8,Curtis Samuel,WR,CAR,6.225454545454546,2.3001578456958063,15.734545454545456,49.082607832572386,4,11,36.36363636363637,46.0,0,2.467500000000001,1.8045427575650024,0.6629572424349988,00-0033282,Curtis,Samuel,C.Samuel
2019,REG,8,Calvin Ridley,WR,ATL,6.1971428571428575,2.875662921790725,11.368571428571427,22.78140387037673,4,7,57.14285714285714,70.0,0,5.8000000000000025,5.020079353985729,0.7799206460142738,00-0034837,Calvin,Ridley,C.Ridley
2019,REG,8,Danny Amendola,WR,DET,5.993333333333335,3.351770443408434,6.567500000000001,14.483005761226122,8,8,100.0,95.0,0,5.307499999999999,5.079717370680925,0.22778262931907456,00-0026035,Daniel,Amendola,D.Amendola
2019,REG,8,T.Y. Hilton,WR,IND,5.913333333333334,2.2639687814492677,15.131666666666668,44.25973772729489,2,6,33.33333333333333,54.0,0,2.6599999999999966,2.52739285574593,0.1326071442540666,00-0029608,Eugene,Hilton,T.Hilton
2019,REG,8,Tyler Lockett,WR,SEA,5.8933333333333335,3.051537126817401,8.781666666666666,24.511537030145142,6,6,100.0,100.0,0,7.885000000000001,7.162360034173692,0.7226399658263087,00-0032211,Tyler,Lockett,T.Lockett
2019,REG,8,Christian Kirk,WR,ARI,5.79,4.056305805858025,10.916363636363634,46.362934362934354,8,11,72.72727272727273,79.0,0,1.92375,2.0727965011250973,-0.1490465011250972,00-0034775,Christian,Kirk,C.Kirk
2019,REG,8,D.J. Moore,WR,CAR,5.741111111111111,2.809164243913214,13.64777777777778,34.83254402631653,5,9,55.55555555555556,38.0,0,5.785999999999999,4.7968668096112195,0.9891331903887792,00-0034827,Denniston,Moore,D.Moore
2019,REG,8,Taylor Gabriel,WR,CHI,5.713333333333334,2.7806907436171007,14.646666666666663,32.44600332287243,4,6,66.66666666666666,53.0,0,2.3325000000000014,2.4400860061847425,-0.10758600618474112,00-0031228,Taylor,Gabriel,T.Gabriel
2019,REG,8,Tyler Boyd,WR,CIN,5.57625,3.1308782651722304,11.573333333333334,23.586956521739133,6,9,66.66666666666666,65.0,0,3.6050000000000004,3.1651981773638336,0.43980182263616685,00-0033009,Tyler,Boyd,T.Boyd
2019,REG,8,Sammy Watkins,WR,KC,5.470000000000001,2.609291881845523,5.252500000000002,19.813278008298767,5,8,62.5,45.0,0,3.977999999999997,2.975560159959014,1.0024398400409833,00-0031325,Samuel,Watkins,S.Watkins
2019,REG,8,Chris Godwin,WR,TB,5.39125,2.805397009052092,9.06875,15.73650304752402,4,8,50.0,43.0,0,5.3625000000000025,4.172501281149078,1.1899987188509247,00-0033921,Rod,Godwin,C.Godwin
2019,REG,8,Cooper Kupp,WR,LAR,5.359,4.924813253978747,11.988,38.360372468081025,7,10,70.0,220.0,1,18.10571428571429,11.041973153102974,7.063741132611314,00-0033908,Cooper,Kupp,C.Kupp
2019,REG,8,Robby Anderson,WR,NYJ,5.251666666666668,3.2481121871998924,5.931666666666668,15.606911068233648,4,6,66.66666666666666,43.0,0,7.309999999999999,5.132418571865173,2.1775814281348254,00-0032688,Robby,Anderson,Ro.Anderson
2019,REG,8,Russell Gage,WR,ATL,5.00375,3.3153317406402936,7.879999999999999,20.30230161456544,7,9,77.77777777777779,58.0,0,1.9271428571428575,2.9665618685667505,-1.039419011423893,00-0034411,Russell,Gage,R.Gage
2019,REG,8,Stefon Diggs,WR,MIN,5.001428571428571,3.8116026349847734,10.137142857142853,77.0550548376588,7,7,100.0,143.0,0,10.422857142857143,7.9173894644077,2.5054676784494436,00-0031588,Stefon,Diggs,S.Diggs
2019,REG,8,Golden Tate,WR,NYG,4.9911111111111115,2.050197581978087,6.6370000000000005,22.21738693803769,8,10,80.0,85.0,0,3.9974999999999996,2.633533813889514,1.3639661861104857,00-0027891,Golden,Tate,G.Tate
2019,REG,8,Kenny Golladay,WR,DET,4.9875,2.3156981814837554,19.35,42.67166524244012,6,8,75.0,123.0,2,4.171666666666667,4.080665464828901,0.0910012018377655,00-0033932,Kenneth,Golladay,K.Golladay
2019,REG,8,Jarvis Landry,WR,CLE,4.984,1.988649824365622,9.108999999999998,38.869212716023036,5,10,50.0,65.0,0,2.7079999999999984,2.1419732634452893,0.5660267365547091,00-0031382,Jarvis,Landry,J.Landry
2019,REG,8,Terry McLaurin,WR,WAS,4.840000000000001,2.0967359650899025,8.476666666666667,35.98415169095798,4,6,66.66666666666666,39.0,0,1.8450000000000006,2.276974654872193,-0.43197465487219233,00-0035659,Terry,McLaurin,T.McLaurin
2019,REG,8,Emmanuel Sanders,WR,SF,4.7700000000000005,2.1667394892176572,9.344000000000003,40.93577499342855,4,5,80.0,25.0,1,-0.15500000000000114,0.5567899121322455,-0.7117899121322466,00-0027685,Emmanuel,Sanders,E.Sanders
2019,REG,8,D.K. Metcalf,WR,SEA,4.654,4.0579089323593776,12.180000000000001,28.33085225158169,3,5,60.0,13.0,2,0.16999999999999935,0.3014419576608513,-0.13144195766085195,00-0035640,DeKaylin,Metcalf,DK.Metcalf
2019,REG,8,Chris Conley,WR,JAX,4.571428571428571,3.359357638010278,10.634285714285713,32.73095018247373,4,7,57.14285714285714,103.0,1,12.122499999999999,12.051371371439153,0.0711286285608459,00-0032128,Christian,Conley,C.Conley
2019,REG,8,John Brown,WR,BUF,4.5225,2.7610990894279337,12.825000000000003,37.273850178013525,5,8,62.5,54.0,0,0.42399999999999666,1.7168003562730063,-1.2928003562730097,00-0031051,John,Brown,J.Brown
2019,REG,8,Darius Slayton,WR,NYG,4.436,1.547699429665123,19.816,33.16707394637298,2,5,40.0,50.0,2,1.6150000000000002,0.4623693859768423,1.152630614023158,00-0035535,Darius,Slayton,D.Slayton
2019,REG,8,DeAndre Hopkins,WR,HOU,4.298461538461538,2.3105363953446028,9.637692307692307,46.94267515923567,11,13,84.61538461538461,109.0,0,3.097272727272727,3.034447514749026,0.06282521252370099,00-0030564,DeAndre,Hopkins,D.Hopkins
2019,REG,8,Allen Robinson,WR,CHI,4.2725,1.843208690953091,8.54857142857143,22.093409636330076,5,7,71.42857142857143,62.0,0,3.433999999999999,1.7387806258577256,1.6952193741422732,00-0031428,Allen,Robinson,A.Robinson
2019,REG,8,D.J. Chark,WR,JAX,4.1866666666666665,1.7945805639700332,9.004166666666665,47.509123686409,6,12,50.0,79.0,1,4.151666666666667,5.142171164051381,-0.9905044973847135,00-0034777,Darrell,Chark,D.Chark Jr.
2019,REG,8,Odell Beckham,WR,CLE,4.172857142857143,2.752562887391693,11.24,33.57371452954982,5,7,71.42857142857143,52.0,0,4.297999999999998,5.625747293150448,-1.3277472931504501,00-0031235,Odell,Beckham,O.Beckham
2019,REG,8,Julio Jones,WR,ATL,4.171,2.2184734360998046,12.109166666666665,41.59796175426543,10,12,83.33333333333334,152.0,0,3.543000000000002,2.1845412962004813,1.3584587037995206,00-0027944,Quintorris,Jones,J.Jones
2019,REG,8,Alshon Jeffery,WR,PHI,4.16,1.684891361251694,11.370000000000005,59.77394199596952,4,6,66.66666666666666,64.0,0,1.3349999999999955,1.782703659651073,-0.4477036596510775,00-0029137,Alshon,Jeffery,A.Jeffery
2019,REG,8,Preston Williams,WR,MIA,3.905714285714286,1.4284930652751453,13.820000000000002,36.16178229665073,4,7,57.14285714285714,42.0,0,2.0699999999999985,2.4443999224867525,-0.374399922486754,00-0035350,Preston,Williams,P.Williams
2019,REG,8,Damiere Byrd,WR,ARI,3.7625,2.4508378594214064,8.838000000000001,17.06177606177606,2,5,40.0,18.0,0,5.669999999999998,3.7748930499692506,1.8951069500307476,00-0031868,Damiere,Byrd,D.Byrd
2019,REG,8,Adam Humphries,WR,TEN,3.73,2.0492734559951375,8.078333333333333,14.252947922486545,3,6,50.0,24.0,0,3.546666666666667,3.2313283762712026,0.31533829039546424,00-0032009,Adam,Humphries,A.Humphries
2019,REG,8,Phillip Dorsett,WR,NE,3.5483333333333333,2.7910929665709063,12.165000000000001,29.727528204292764,3,6,50.0,43.0,0,2.2266666666666617,3.5084904523603577,-1.281823785693696,00-0032208,Phillip,Dorsett,P.Dorsett
2019,REG,8,Courtland Sutton,WR,DEN,3.4560000000000004,1.6435095070014742,15.556000000000001,50.24223241392674,3,5,60.0,72.0,0,9.983333333333334,7.937238038663206,2.0460952946701285,00-0034348,Courtland,Sutton,C.Sutton
2019,REG,8,James Washington,WR,PIT,3.27,1.2601200142506666,22.165000000000003,28.956822783983288,1,6,16.666666666666664,21.0,0,1.7100000000000009,0.6402391632605031,1.0697608367394977,00-0034676,James,Washington,J.Washington
2019,REG,8,JuJu Smith-Schuster,WR,PIT,3.0877777777777777,0.8376299110351292,17.39111111111111,34.08017070568511,5,9,55.55555555555556,103.0,1,4.433999999999999,3.073143824454655,1.360856175545344,00-0033857,John,Smith-Schuster,J.Smith-Schuster
2019,REG,8,Mohamed Sanu,WR,NE,3.0533333333333332,2.5322035764528406,5.558000000000002,11.318372500305465,2,5,40.0,23.0,0,2.3299999999999983,2.0702827266213717,0.2597172733786266,00-0029632,Mohamed,Sanu,M.Sanu
2019,REG,8,Tyrell Williams,WR,LV,2.848333333333334,1.985133289144198,19.871666666666666,49.470976308037,3,6,50.0,91.0,1,12.889999999999999,10.340947797056344,2.5490522029436544,00-0032160,Tyrell,Williams,T.Williams
2019,REG,9,Corey Davis,WR,TEN,9.366,2.091415328735861,9.846,15.24007058167972,4,5,80.0,48.0,0,1.9075000000000006,1.3953771423271348,0.5121228576728658,00-0033871,Corey,Davis,C.Davis
2019,REG,9,D.J. Chark,WR,JAX,7.705555555555555,2.329926020894919,12.986666666666666,30.681997164907866,4,9,44.44444444444444,32.0,0,1.7899999999999991,3.767960322133817,-1.9779603221338178,00-0034777,Darrell,Chark,D.Chark Jr.
2019,REG,9,Parris Campbell,WR,IND,7.578,5.592562738237117,1.5719999999999985,4.180628689963296,5,5,100.0,53.0,0,8.994000000000002,8.021640264814142,0.9723597351858597,00-0035639,Parris,Campbell,P.Campbell
2019,REG,9,Bennie Fowler,WR,NYG,7.542000000000002,1.5186924064865857,11.121666666666668,24.46742199244674,3,6,50.0,22.0,0,0.1599999999999966,0.22951118151346842,-0.06951118151347183,00-0030670,Bennie,Fowler,B.Fowler
2019,REG,9,Christian Kirk,WR,ARI,7.324999999999999,4.241472875945287,4.136000000000001,23.080357142857153,2,5,40.0,8.0,0,3.4250000000000007,2.3602428518411216,1.0647571481588791,00-0034775,Christian,Kirk,C.Kirk
2019,REG,9,Zach Pascal,WR,IND,7.071666666666666,2.2214876108607307,15.068333333333335,48.08786766661348,5,6,83.33333333333334,76.0,1,0.26599999999999824,1.0206333681648712,-0.7546333681648729,00-0033251,Zachary,Pascal,Z.Pascal
2019,REG,9,Keelan Cole,WR,JAX,6.968000000000001,4.067717566043265,11.483333333333334,18.086837822229228,5,6,83.33333333333334,80.0,0,5.283999999999999,4.089137058082963,1.1948629419170356,00-0033681,Keelan,Cole,K.Cole
2019,REG,9,Paul Richardson,WR,WAS,6.962000000000001,2.1396273211836525,9.935999999999998,33.08030363563723,4,5,80.0,42.0,0,2.6675000000000004,1.9402123704390135,0.7272876295609869,00-0031257,Paul,Richardson,P.Richardson
2019,REG,9,Marvin Jones,WR,DET,6.87,2.0622092507781034,15.156,34.033953112368636,8,10,80.0,126.0,1,2.210000000000001,1.73761015904077,0.47238984095923087,00-0029293,Marvin,Jones,M.Jones
2019,REG,9,Odell Beckham,WR,CLE,6.703333333333333,2.081760998386065,8.346666666666666,26.99584928036224,5,6,83.33333333333334,87.0,0,10.22,5.3579563931472,4.862043606852801,00-0031235,Odell,Beckham,O.Beckham
2019,REG,9,Nelson Agholor,WR,PHI,6.605,1.7856599094676922,12.633750000000001,35.255336961071585,3,8,37.5,21.0,0,-0.25,1.1593348444345963,-1.4093348444345963,00-0031549,Nelson,Agholor,N.Agholor
2019,REG,9,Terry McLaurin,WR,WAS,6.406666666666666,2.1568933225498146,5.676666666666669,22.679451325076585,4,6,66.66666666666666,39.0,0,4.834999999999997,2.9801406709317058,1.8548593290682915,00-0035659,Terry,McLaurin,T.McLaurin
2019,REG,9,Deebo Samuel,WR,SF,6.315000000000001,1.8591578675433702,10.705714285714288,27.927256465677875,4,7,57.14285714285714,40.0,0,1.9949999999999983,1.2960055510532342,0.6989944489467641,00-0035719,Tyshun,Samuel,D.Samuel
2019,REG,9,Laquon Treadwell,WR,MIN,6.159999999999999,4.592300784324631,16.344,27.303708653524883,3,5,60.0,58.0,0,3.980000000000004,2.091506049525227,1.888493950474777,00-0032951,Laquon,Treadwell,L.Treadwell
2019,REG,9,Julian Edelman,WR,NE,6.093636363636364,2.802801574920554,5.13090909090909,21.27322754513587,10,11,90.9090909090909,89.0,0,3.549000000000001,3.1755157680878883,0.37348423191211255,00-0027150,Julian,Edelman,J.Edelman
2019,REG,9,Chris Conley,WR,JAX,6.088571428571428,2.93127122185193,15.19714285714286,27.925657583871484,2,7,28.57142857142857,32.0,0,-0.20999999999999908,3.4792986722075625,-3.6892986722075616,00-0032128,Christian,Conley,C.Conley
2019,REG,9,Golden Tate,WR,NYG,6.085,2.11346375615251,5.046666666666666,11.102555641110252,6,6,100.0,42.0,0,1.9533333333333343,0.496503804684077,1.4568295286492572,00-0027891,Golden,Tate,G.Tate
2019,REG,9,Chris Godwin,WR,TB,6.05375,3.6252970258771313,5.522222222222222,10.961381531064598,7,9,77.77777777777779,61.0,0,4.065714285714285,5.255414236836743,-1.1896999511224582,00-0033921,Rod,Godwin,C.Godwin
2019,REG,9,Mohamed Sanu,WR,NE,6.0430769230769235,3.571236080663937,9.562857142857142,50.4617240209566,10,14,71.42857142857143,81.0,1,4.3119999999999985,4.894825837466766,-0.5828258374667676,00-0029632,Mohamed,Sanu,M.Sanu
2019,REG,9,Randall Cobb,WR,DAL,5.923333333333333,2.981246584338627,9.124999999999996,21.507277119792576,6,8,75.0,35.0,0,3.0983333333333327,3.7389432809443406,-0.6406099476110079,00-0028002,Randall,Cobb,R.Cobb
2019,REG,9,Jakeem Grant,WR,MIA,5.894999999999999,3.305201005845852,13.145999999999997,19.19964948152475,3,5,60.0,33.0,0,7.873333333333335,7.010424624576217,0.8629087087571179,00-0032791,Jakeem,Grant,J.Grant
2019,REG,9,Hunter Renfrow,WR,LV,5.882,2.9493627808587233,5.70714285714286,19.678833554997297,6,7,85.71428571428571,54.0,1,3.363333333333333,3.6207184450708305,-0.2573851117374977,00-0034983,Hunter,Renfrow,H.Renfrow
2019,REG,9,Chester Rogers,WR,IND,5.848,4.4209939205946975,5.840000000000001,15.531088771873836,3,5,60.0,22.0,1,0.4866666666666646,1.3389358674868959,-0.8522692008202313,00-0032355,Chester,Rogers,C.Rogers
2019,REG,9,Tyreek Hill,WR,KC,5.824999999999999,2.573792739847168,16.724444444444444,50.51684789904684,6,9,66.66666666666666,140.0,1,3.3366666666666673,3.2989503232740085,0.037716343392658835,00-0033040,Tyreek,Hill,T.Hill
2019,REG,9,Davante Adams,WR,GB,5.756,2.9544043947704695,10.406363636363636,38.35740374627216,7,11,63.63636363636363,41.0,0,0.5585714285714312,2.1207210279556716,-1.5621495993842405,00-0031381,Davante,Adams,D.Adams
2019,REG,9,Breshad Perriman,WR,TB,5.574285714285714,2.966863358514401,5.92375,10.451908868353145,4,8,50.0,42.0,1,2.115,2.574093835835619,-0.4590938358356187,00-0032054,Breshad,Perriman,B.Perriman
2019,REG,9,Sammy Watkins,WR,KC,5.565555555555556,1.6963356985537978,7.5920000000000005,25.479930191972073,7,10,70.0,63.0,0,0.7371428571428567,2.041148380317639,-1.3040055231747822,00-0031325,Samuel,Watkins,S.Watkins
2019,REG,9,John Brown,WR,BUF,5.397142857142858,2.4977517749147813,18.34714285714286,64.4437754026795,4,7,57.14285714285714,76.0,0,2.0425000000000004,2.273044417896017,-0.23054441789601654,00-0031051,John,Brown,J.Brown
2019,REG,9,Emmanuel Sanders,WR,SF,5.39,2.5498445893545743,10.975555555555554,36.81150778862636,7,9,77.77777777777779,112.0,1,6.019999999999999,2.7750906941541706,3.244909305845828,00-0027685,Emmanuel,Sanders,E.Sanders
2019,REG,9,Antonio Callaway,WR,CLE,5.286,2.929822065811807,6.3860000000000054,17.21201013422458,4,5,80.0,56.0,0,10.089999999999995,5.4537650222139575,4.636234977786037,00-0034772,Antonio,Callaway,A.Callaway
2019,REG,9,Alshon Jeffery,WR,PHI,5.24125,2.5522966190255896,12.485,34.84023998883774,4,8,50.0,36.0,0,1.2575000000000003,2.4268978377830557,-1.1693978377830554,00-0029137,Alshon,Jeffery,A.Jeffery
2019,REG,9,Kenny Golladay,WR,DET,5.201428571428571,2.5917314951302806,20.594285714285714,32.37222671337466,4,7,57.14285714285714,132.0,1,15.0025,6.142109111849834,8.860390888150166,00-0033932,Kenneth,Golladay,K.Golladay
2019,REG,9,Stefon Diggs,WR,MIN,5.0520000000000005,1.8938136106087726,12.564000000000004,20.98897427330438,1,5,20.0,4.0,0,5.349999999999994,5.314997744197171,0.0350022558028229,00-0031588,Stefon,Diggs,S.Diggs
2019,REG,9,Allen Robinson,WR,CHI,5.0280000000000005,2.690804274934825,17.342000000000002,40.6002715737229,1,5,20.0,6.0,0,-0.7000000000000028,0.5833410097221758,-1.2833410097221787,00-0031428,Allen,Robinson,A.Robinson
2019,REG,9,Jamison Crowder,WR,NYJ,5.013750000000001,3.6403412653839147,5.301111111111112,20.076586433260406,8,9,88.88888888888889,83.0,1,4.891249999999999,3.8345623641763105,1.056687635823689,00-0031941,Jamison,Crowder,J.Crowder
2019,REG,9,Courtland Sutton,WR,DEN,4.995,2.306636383553312,10.141250000000003,44.11876665397793,5,8,62.5,56.0,1,3.533999999999999,4.0418312428283825,-0.5078312428283835,00-0034348,Courtland,Sutton,C.Sutton
2019,REG,9,D.K. Metcalf,WR,SEA,4.994444444444444,2.130464648523799,11.394444444444446,28.42058587146302,6,9,66.66666666666666,123.0,1,9.111666666666666,5.040207135563416,4.07145953110325,00-0035640,DeKaylin,Metcalf,DK.Metcalf
2019,REG,9,DeVante Parker,WR,MIA,4.953333333333333,1.547188666325112,8.991666666666667,15.758726449539944,4,6,66.66666666666666,57.0,1,3.557499999999999,3.61603909277801,-0.058539092778010726,00-0031547,DeVante,Parker,D.Parker
2019,REG,9,Tyler Lockett,WR,SEA,4.884000000000001,2.9481597768893675,9.644444444444447,48.111298949643896,13,18,72.22222222222221,152.0,2,4.6,4.606939203548129,-0.006939203548129491,00-0032211,Tyler,Lockett,T.Lockett
2019,REG,9,D.J. Moore,WR,CAR,4.708,2.563188459255479,14.169999999999998,35.958078513969596,7,10,70.0,101.0,0,4.890000000000001,3.7208629274269436,1.169137072573057,00-0034827,Denniston,Moore,D.Moore
2019,REG,9,Amari Cooper,WR,DAL,4.402857142857142,3.533297172728451,17.862857142857145,36.83931412409404,4,7,57.14285714285714,80.0,1,7.612499999999999,10.076105778980263,-2.4636057789802646,00-0031544,Amari,Cooper,A.Cooper
2019,REG,9,Jarvis Landry,WR,CLE,4.326923076923077,2.590061054183057,4.956153846153847,34.731281332542714,6,13,46.15384615384615,51.0,1,5.504999999999998,4.5438347370459935,0.9611652629540046,00-0031382,Jarvis,Landry,J.Landry
2019,REG,9,JuJu Smith-Schuster,WR,PIT,4.04,2.848121140128802,10.822000000000001,29.122712594187295,3,5,60.0,16.0,0,4.596666666666667,3.8075561468688193,0.7891105197978474,00-0033857,John,Smith-Schuster,J.Smith-Schuster
2019,REG,9,Michael Gallup,WR,DAL,3.9250000000000003,2.7942691550815595,14.429999999999998,25.508219904543033,2,6,33.33333333333333,33.0,1,8.899999999999999,7.016842137633148,1.8831578623668506,00-0034764,Michael,Gallup,M.Gallup
