season,season_type,week,player_id,player_name,position,position_group,recent_team,opponent_team,fantasy_points,fantasy_points_ppr,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr
2023,REG,15,00-0038996,T.Kraft,TE,TE,GB,TB,11.7,15.7,4,6,57.0,1,0.0,0.0,35.0,30.0,3.0,3.6204967,0,1.6285714,0.16666667,0.14957266,0.35470086
2023,REG,15,00-0027696,J.Graham,TE,TE,NO,NYG,6.9,8.9,2,2,9.0,1,0.0,0.0,6.0,3.0,2.0,1.9056079,0,1.5,0.071428575,0.03141361,0.12913239
2023,REG,15,00-0037809,C.Okonkwo,TE,TE,TEN,HOU,3.6,6.6,3,3,36.0,0,0.0,0.0,26.0,10.0,2.0,4.1165147,0,1.3846154,0.115384616,0.06532663,0.21880557
2023,REG,15,00-0036244,C.Parkinson,TE,TE,SEA,PHI,0.6,1.6,1,1,6.0,0,0.0,0.0,4.0,2.0,0.0,0.1852312,0,1.5,0.03125,0.016877636,0.058689345
2023,REG,15,00-0035771,M.Wilcox,TE,TE,CIN,MIN,2.0,4.0,2,2,20.0,0,0.0,0.0,5.0,15.0,1.0,1.4766896,0,4.0,0.05,0.0149700595,0.08547904
2023,REG,15,00-0033288,G.Kittle,TE,TE,SF,ARI,5.4,7.4,2,4,54.0,0,0.0,0.0,65.0,25.0,2.0,4.972628,0,0.83076924,0.15384616,0.2138158,0.3804403
2023,REG,15,00-0033885,D.Njoku,TE,TE,CLE,CHI,16.4,26.4,10,14,104.0,1,0.0,0.0,72.0,58.0,3.0,-4.0549817,0,1.4444444,0.3181818,0.19251336,0.61203206
2023,REG,15,00-0037805,J.Ruckert,TE,TE,NYJ,MIA,1.6,3.6,2,2,16.0,0,0.0,0.0,12.0,4.0,1.0,2.091503,0,1.3333334,0.060606062,0.041237112,0.11977507
2023,REG,15,00-0030506,T.Kelce,TE,TE,KC,NE,2.8,7.8,5,7,28.0,0,0.0,0.0,25.0,28.0,1.0,-0.6558744,0,1.12,0.2,0.12886597,0.3902062
2023,REG,15,00-0031260,L.Thomas,TE,TE,WAS,LA,0.7,1.7,1,3,7.0,0,0.0,0.0,0.0,3.0,0.0,-6.5033927,0,0.0,0.0882353,0.0,0.13235295
2023,REG,15,00-0036290,C.Kmet,TE,TE,CHI,CLE,8.3,13.3,5,7,23.0,1,0.0,0.0,25.0,13.0,2.0,1.7911059,0,0.92,0.2,0.0739645,0.35177514
2023,REG,15,00-0034829,M.Gesicki,TE,TE,NE,KC,0.7,1.7,1,2,7.0,0,0.0,0.0,-2.0,5.0,0.0,-2.0914066,0,0.0,0.06451613,-0.015503876,0.08592148
2023,REG,15,00-0034613,T.Hudson,TE,TE,CIN,MIN,4.9,9.9,5,5,49.0,0,0.0,0.0,36.0,13.0,4.0,3.73083,0,1.3611112,0.125,0.10778443,0.2629491
2023,REG,15,00-0037744,T.McBride,TE,TE,ARI,SF,10.2,20.2,10,11,102.0,0,1.0,0.0,60.0,50.0,5.0,0.7908724,0,1.7,0.28947368,0.25,0.60921055
2023,REG,15,00-0032062,B.Bell,TE,TE,KC,NE,0.0,0.0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-6.3943896,0,0.0,0.028571429,0.0154639175,0.053681884
2023,REG,15,00-0033858,J.Smith,TE,TE,ATL,CAR,6.1,8.1,2,2,61.0,0,0.0,0.0,21.0,40.0,1.0,3.2131395,0,2.9047618,0.10526316,0.14482759,0.25927404
2023,REG,15,00-0033217,M.Alie-Cox,TE,TE,IND,PIT,8.1,10.1,2,3,21.0,1,0.0,0.0,34.0,4.0,1.0,0.88531137,0,0.61764705,0.11111111,0.18378378,0.29531533
2023,REG,15,00-0034364,J.Akins,TE,TE,CLE,CHI,0.8,1.8,1,1,8.0,0,0.0,0.0,6.0,2.0,0.0,0.56519127,0,1.3333334,0.022727273,0.01604278,0.045320857
2023,REG,15,00-0037569,P.Hendershot,TE,TE,DAL,BUF,0.5,1.5,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,0.13730016,0,1.25,0.03125,0.01793722,0.059431054
2023,REG,15,00-0032141,G.Swaim,TE,TE,ARI,SF,2.6,3.6,1,1,26.0,0,0.0,0.0,24.0,2.0,1.0,2.1579864,0,1.0833334,0.02631579,0.1,0.10947368
2023,REG,15,00-0036876,K.Granson,TE,TE,IND,PIT,0.6,1.6,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,-1.2347083,0,6.0,0.037037037,0.0054054055,0.05933934
2023,REG,15,00-0036887,L.Farrell,TE,TE,JAX,BAL,2.8,3.8,1,1,28.0,0,0.0,0.0,23.0,5.0,1.0,1.6612504,0,1.2173913,0.023809524,0.0523918,0.072388545
2023,REG,15,00-0039066,M.Mayer,TE,TE,LV,LAC,9.9,13.9,4,5,39.0,1,0.0,0.0,15.0,22.0,4.0,7.5338707,0,2.6,0.14705883,0.05357143,0.25808823
2023,REG,15,00-0034159,W.Dissly,TE,TE,SEA,PHI,0.9,2.9,2,2,9.0,0,0.0,0.0,3.0,6.0,0.0,-0.35626417,0,3.0,0.0625,0.012658228,0.10261076
2023,REG,15,00-0035249,J.Oliver,TE,TE,MIN,CIN,1.4,3.4,2,2,14.0,0,0.0,0.0,4.0,10.0,1.0,0.9314089,0,3.5,0.0625,0.016260162,0.10513211
2023,REG,15,00-0038115,D.Bellinger,TE,TE,NYG,NO,1.3,3.3,2,2,13.0,0,0.0,0.0,6.0,7.0,0.0,2.4108794,0,2.1666667,0.05882353,0.029411765,0.10882353
2023,REG,15,00-0033246,J.Mundt,TE,TE,MIN,CIN,0.3,1.3,1,1,3.0,0,0.0,0.0,1.0,2.0,1.0,0.14857034,0,3.0,0.03125,0.0040650405,0.04972053
2023,REG,15,00-0037292,A.Ogletree,TE,TE,IND,PIT,0.0,0.0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-1.1036297,0,0.0,0.037037037,0.0054054055,0.05933934
2023,REG,15,00-0034351,D.Goedert,TE,TE,PHI,SEA,3.1,7.1,4,9,30.0,0,0.0,0.0,43.0,14.0,1.0,-0.7700409,0,0.6976744,0.3,0.14576271,0.5520339
2023,REG,15,00-0039074,D.Allen,TE,TE,LA,WAS,1.4,2.4,1,1,14.0,0,0.0,0.0,-4.0,18.0,1.0,0.8069283,0,0.0,0.03125,-0.023391813,0.03050073
2023,REG,15,00-0038129,C.Otton,TE,TE,TB,GB,4.4,6.4,2,2,44.0,0,0.0,0.0,29.0,15.0,2.0,3.8863719,0,1.5172414,0.074074075,0.12340426,0.19749409
2023,REG,15,00-0033757,R.Tonyan,TE,TE,CHI,CLE,0.0,0.0,0,1,0.0,0,0.0,0.0,41.0,0.0,0.0,-0.38706377,0,0.0,0.028571429,0.12130178,0.12776838
2023,REG,15,00-0031610,D.Waller,TE,TE,NYG,NO,4.0,8.0,4,6,40.0,0,0.0,0.0,30.0,28.0,1.0,-0.22427204,0,1.3333334,0.1764706,0.14705883,0.36764705
2023,REG,15,00-0036970,K.Pitts,TE,TE,ATL,CAR,3.7,6.7,3,4,37.0,0,0.0,0.0,36.0,12.0,3.0,3.7307813,0,1.0277778,0.21052632,0.24827586,0.48958257
2023,REG,15,00-0035229,T.Hockenson,TE,TE,MIN,CIN,6.3,12.3,6,7,63.0,0,0.0,0.0,49.0,20.0,3.0,5.0302415,0,1.2857143,0.21875,0.199187,0.46755588
2023,REG,15,00-0034270,T.Conklin,TE,TE,NYJ,MIA,1.8,5.8,4,7,18.0,0,0.0,0.0,34.0,2.0,2.0,0.6354954,0,0.5294118,0.21212122,0.116838485,0.39996877
2023,REG,15,00-0037005,T.Tremble,TE,TE,CAR,ATL,3.2,5.2,2,2,32.0,0,0.0,0.0,18.0,14.0,1.0,1.5244415,0,1.7777778,0.08695652,0.09677419,0.19817671
2023,REG,15,00-0036894,P.Freiermuth,TE,TE,PIT,IND,1.6,4.6,3,4,16.0,0,0.0,0.0,23.0,1.0,1.0,0.19303569,0,0.6956522,0.15384616,0.08812261,0.29245505
2023,REG,15,00-0037311,K.Kieft,TE,TE,TB,GB,6.2,7.2,1,1,2.0,1,0.0,0.0,0.0,2.0,1.0,1.2442402,0,0.0,0.037037037,0.0,0.055555556
2023,REG,15,00-0037838,I.Likely,TE,TE,BAL,JAX,13.0,18.0,5,6,70.0,1,0.0,0.0,41.0,23.0,3.0,8.054247,0,1.7073171,0.26086956,0.2039801,0.5340904
2023,REG,15,00-0036628,J.Bates,TE,TE,WAS,LA,0.0,0.0,0,1,0.0,0,0.0,0.0,20.0,0.0,0.0,-0.49226487,0,0.0,0.029411765,0.057636887,0.08446347
2023,REG,15,00-0038809,B.Sims,TE,TE,GB,TB,0.0,0.0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-0.7883291,0,0.0,0.027777778,0.11965812,0.12542735
2023,REG,15,00-0034981,F.Moreau,TE,TE,NO,NYG,1.3,4.3,3,5,13.0,0,0.0,0.0,10.0,9.0,0.0,-2.53159,0,1.3,0.17857143,0.05235602,0.30450636
2023,REG,15,00-0036556,B.Jordan,TE,TE,HOU,TEN,1.4,2.4,1,1,14.0,0,0.0,0.0,10.0,4.0,1.0,1.4224049,0,1.4,0.029411765,0.037593983,0.07043344
2023,REG,15,00-0033439,P.Brown,TE,TE,NE,KC,0.4,1.4,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-0.14768161,0,1.0,0.032258064,0.031007752,0.07009252
2023,REG,15,00-0036637,N.Gray,TE,TE,KC,NE,3.7,5.7,2,2,37.0,0,0.0,0.0,22.0,15.0,1.0,2.286309,0,1.6818181,0.057142857,0.11340206,0.16509573
2023,REG,15,00-0039041,E.Higgins,TE,TE,ARI,SF,10.4,14.4,4,4,44.0,1,0.0,0.0,31.0,13.0,3.0,6.0647497,0,1.4193548,0.10526316,0.12916666,0.2483114
2023,REG,15,00-0034383,D.Schultz,TE,TE,HOU,TEN,5.8,9.8,4,5,58.0,0,0.0,0.0,59.0,8.0,4.0,5.859433,0,0.9830508,0.14705883,0.22180451,0.3758514
2023,REG,15,00-0037539,L.Krull,TE,TE,DEN,DET,1.8,2.8,1,3,18.0,0,0.0,0.0,46.0,2.0,1.0,0.3720892,0,0.39130434,0.09375,0.19827586,0.2794181
2023,REG,15,00-0039065,S.LaPorta,TE,TE,DET,DEN,23.6,28.6,5,6,56.0,3,0.0,0.0,45.0,26.0,5.0,10.545915,0,1.2444445,0.1875,0.15957446,0.3929521
2023,REG,15,00-0033881,E.Engram,TE,TE,JAX,BAL,2.8,6.8,4,6,28.0,0,0.0,0.0,40.0,12.0,1.0,-3.9676552,0,0.7,0.14285715,0.091116175,0.27806702
2023,REG,15,00-0037475,S.Smartt,TE,TE,LAC,LV,1.5,4.5,3,3,15.0,0,0.0,0.0,8.0,7.0,2.0,1.6601858,0,1.875,0.09677419,0.053691275,0.18274519
2023,REG,15,00-0038046,C.Kolar,TE,TE,BAL,JAX,1.5,2.5,1,1,15.0,0,0.0,0.0,8.0,7.0,1.0,1.3730443,0,1.875,0.04347826,0.039800994,0.093078084
2023,REG,15,00-0034970,I.Smith,TE,TE,CIN,MIN,1.8,3.8,2,3,18.0,0,0.0,0.0,28.0,8.0,1.0,-3.350628,0,0.64285713,0.075,0.08383234,0.17118263
2023,REG,16,00-0038394,W.Mallory,TE,TE,IND,ATL,4.7,8.7,4,4,47.0,0,1.0,0.0,36.0,11.0,4.0,5.8528137,0,1.3055556,0.114285715,0.101123594,0.24221508
2023,REG,16,00-0035229,T.Hockenson,TE,TE,MIN,DET,5.8,9.8,4,4,58.0,0,0.0,0.0,40.0,18.0,1.0,3.1670318,0,1.45,0.114285715,0.07590133,0.2245595
2023,REG,16,00-0033858,J.Smith,TE,TE,ATL,IND,3.2,7.2,4,6,32.0,0,0.0,0.0,16.0,28.0,3.0,2.6444566,0,2.0,0.1875,0.10666667,0.35591668
2023,REG,16,00-0030506,T.Kelce,TE,TE,KC,LV,4.4,9.4,5,7,44.0,0,0.0,0.0,-10.0,57.0,1.0,0.49770567,0,0.0,0.17073171,-0.060240965,0.2139289
2023,REG,16,00-0038041,J.Ferguson,TE,TE,DAL,MIA,4.5,8.5,4,8,45.0,0,0.0,0.0,12.0,31.0,3.0,2.413496,0,3.75,0.25,0.06779661,0.42245764
2023,REG,16,00-0038046,C.Kolar,TE,TE,BAL,SF,1.7,2.7,1,1,17.0,0,0.0,0.0,17.0,0.0,1.0,0.79494905,0,1.0,0.029411765,0.092391305,0.10879156
2023,REG,16,00-0034981,F.Moreau,TE,TE,NO,LA,1.3,2.3,1,2,13.0,0,0.0,0.0,23.0,3.0,1.0,1.0239422,0,0.5652174,0.05,0.06084656,0.117592596
2023,REG,16,00-0038115,D.Bellinger,TE,TE,NYG,PHI,4.3,8.3,4,5,43.0,0,0.0,0.0,31.0,15.0,2.0,1.7490215,0,1.3870968,0.18518518,0.13419913,0.37171718
2023,REG,16,00-0034829,M.Gesicki,TE,TE,NE,DEN,7.5,9.5,2,2,15.0,1,0.0,0.0,15.0,0.0,1.0,3.4448972,0,1.0,0.06451613,0.06944445,0.14538531
2023,REG,16,00-0033110,T.Higbee,TE,TE,LA,NO,3.0,6.0,3,3,30.0,0,0.0,0.0,7.0,23.0,1.0,1.5150217,0,4.285714,0.09375,0.024647888,0.15787852
2023,REG,16,00-0035631,D.Sample,TE,TE,CIN,PIT,3.8,6.8,3,3,38.0,0,0.0,0.0,-1.0,39.0,2.0,1.5399283,0,0.0,0.075,-0.004201681,0.10955882
2023,REG,16,00-0033881,E.Engram,TE,TE,JAX,TB,7.5,17.5,10,15,95.0,0,1.0,1.0,102.0,44.0,5.0,-4.8696074,0,0.9313725,0.3409091,0.2451923,0.68299824
2023,REG,16,00-0033217,M.Alie-Cox,TE,TE,IND,ATL,0.0,0.0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.764378,0,0.0,0.028571429,0.02247191,0.05858748
2023,REG,16,00-0035249,J.Oliver,TE,TE,MIN,DET,3.3,4.3,1,2,33.0,0,0.0,0.0,3.0,32.0,1.0,1.5637206,0,11.0,0.057142857,0.0056926,0.089699104
2023,REG,16,00-0039050,P.Durham,TE,TE,TB,JAX,2.5,3.5,1,1,25.0,0,0.0,0.0,21.0,4.0,1.0,1.9323472,0,1.1904762,0.028571429,0.09170306,0.10704928
2023,REG,16,00-0039041,E.Higgins,TE,TE,ARI,CHI,1.7,3.7,2,3,17.0,0,0.0,0.0,1.0,11.0,1.0,-0.23001213,0,17.0,0.08108108,0.004524887,0.124789044
2023,REG,16,00-0035689,D.Knox,TE,TE,BUF,LAC,2.6,4.6,2,2,26.0,0,0.0,0.0,13.0,13.0,1.0,1.6438721,0,2.0,0.0952381,0.04693141,0.17570913
2023,REG,16,00-0038129,C.Otton,TE,TE,TB,JAX,0.7,1.7,1,1,7.0,0,0.0,0.0,3.0,4.0,0.0,-0.21380188,0,2.3333333,0.028571429,0.013100437,0.05202745
2023,REG,16,00-0038996,T.Kraft,TE,TE,GB,CAR,6.0,10.0,4,6,60.0,0,0.0,0.0,25.0,42.0,3.0,3.7345653,0,2.4,0.23076923,0.11904762,0.42948717
2023,REG,16,00-0034613,T.Hudson,TE,TE,CIN,PIT,0.5,1.5,1,2,5.0,0,0.0,0.0,9.0,0.0,0.0,-1.6538444,0,0.5555556,0.05,0.037815128,0.10147059
2023,REG,16,00-0035771,M.Wilcox,TE,TE,CIN,PIT,0.6,1.6,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.3249551,0,3.0,0.025,0.008403362,0.043382354
2023,REG,16,00-0037506,C.Fotheringham,TE,TE,LV,KC,0.6,1.6,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,0.21242227,0,6.0,0.05263158,0.006535948,0.08352253
2023,REG,16,00-0037838,I.Likely,TE,TE,BAL,SF,5.6,8.6,3,4,56.0,0,0.0,0.0,51.0,24.0,1.0,2.9867506,0,1.0980393,0.11764706,0.2771739,0.37049234
2023,REG,16,00-0036628,J.Bates,TE,TE,WAS,NYJ,1.4,4.4,3,5,14.0,0,0.0,0.0,4.0,12.0,1.0,-0.81631684,0,3.5,0.15625,0.027210884,0.25342262
2023,REG,16,00-0039065,S.LaPorta,TE,TE,DET,MIN,1.8,4.8,3,3,18.0,0,0.0,0.0,2.0,16.0,1.0,3.1397848,0,9.0,0.07692308,0.015037594,0.12591094
2023,REG,16,00-0034383,D.Schultz,TE,TE,HOU,CLE,6.1,14.1,8,11,61.0,0,0.0,0.0,52.0,32.0,3.0,-1.0417031,0,1.1730769,0.22916667,0.14606741,0.44599718
2023,REG,16,00-0036637,N.Gray,TE,TE,KC,LV,0.5,1.5,1,3,5.0,0,0.0,0.0,19.0,0.0,1.0,-0.94645816,0,0.2631579,0.07317073,0.11445783,0.18987659
2023,REG,16,00-0033439,P.Brown,TE,TE,NE,DEN,2.5,4.5,2,2,25.0,0,0.0,0.0,17.0,8.0,2.0,2.148004,0,1.4705882,0.06451613,0.0787037,0.15186678
2023,REG,16,00-0034364,J.Akins,TE,TE,CLE,HOU,1.8,3.8,2,2,18.0,0,0.0,0.0,14.0,4.0,1.0,0.8702605,0,1.2857143,0.046511628,0.031111112,0.09154522
2023,REG,16,00-0038558,D.Washington,TE,TE,PIT,CIN,0.8,1.8,1,1,8.0,0,0.0,0.0,1.0,7.0,0.0,0.57417774,0,8.0,0.04,0.0041841003,0.06292887
2023,REG,16,00-0037539,L.Krull,TE,TE,DEN,NE,8.8,12.8,4,5,28.0,1,0.0,0.0,21.0,21.0,2.0,2.0953453,0,1.3333334,0.14285715,0.07777778,0.26873016
2023,REG,16,00-0036876,K.Granson,TE,TE,IND,ATL,6.2,11.2,5,7,62.0,0,0.0,0.0,56.0,20.0,4.0,6.2574677,0,1.1071428,0.2,0.15730338,0.41011235
2023,REG,16,00-0034351,D.Goedert,TE,TE,PHI,NYG,7.1,14.1,7,9,71.0,0,0.0,0.0,44.0,36.0,4.0,-3.010269,0,1.6136364,0.25,0.22335026,0.5313452
2023,REG,16,00-0024243,M.Lewis,TE,TE,CHI,ARI,6.1,7.1,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0,1.3030181,0,1.0,0.04347826,0.0038461538,0.0679097
2023,REG,16,00-0033757,R.Tonyan,TE,TE,CHI,ARI,1.4,2.4,1,1,14.0,0,0.0,0.0,14.0,0.0,1.0,0.8284722,0,1.0,0.04347826,0.053846154,0.1029097
2023,REG,16,00-0031610,D.Waller,TE,TE,NYG,PHI,3.2,5.2,2,5,32.0,0,0.0,0.0,53.0,5.0,2.0,-1.42215,0,0.6037736,0.18518518,0.22943723,0.43838385
2023,REG,16,00-0036970,K.Pitts,TE,TE,ATL,IND,10.9,13.9,3,4,49.0,1,0.0,0.0,39.0,3.0,2.0,2.2596111,0,1.2564102,0.125,0.26,0.3695
2023,REG,16,00-0032062,B.Bell,TE,TE,KC,LV,0.4,1.4,1,1,4.0,0,0.0,0.0,-2.0,6.0,0.0,0.1256603,0,0.0,0.024390243,-0.012048192,0.028151631
2023,REG,16,00-0034270,T.Conklin,TE,TE,NYJ,WAS,3.6,7.6,4,7,36.0,0,0.0,0.0,22.0,32.0,2.0,0.33264336,0,1.6363636,0.15555556,0.1594203,0.34492755
2023,REG,16,00-0037086,G.Calcaterra,TE,TE,PHI,NYG,2.1,4.1,2,2,21.0,0,0.0,0.0,2.0,19.0,2.0,1.993724,0,10.5,0.055555556,0.010152284,0.09043993
2023,REG,16,00-0037005,T.Tremble,TE,TE,CAR,GB,5.9,9.9,4,6,59.0,0,0.0,0.0,55.0,37.0,2.0,1.9978966,0,1.0727273,0.1875,0.16224189,0.39481932
2023,REG,16,00-0034159,W.Dissly,TE,TE,SEA,TEN,0.6,1.6,1,1,6.0,0,0.0,0.0,-3.0,9.0,0.0,0.046506763,0,0.0,0.027777778,-0.012931035,0.032614943
2023,REG,16,00-0038547,L.Schoonmaker,TE,TE,DAL,MIA,0.4,1.4,1,1,4.0,0,0.0,0.0,1.0,3.0,0.0,-0.13331282,0,4.0,0.03125,0.0056497175,0.0508298
2023,REG,16,00-0037475,S.Smartt,TE,TE,LAC,BUF,2.3,3.3,1,1,23.0,0,0.0,0.0,22.0,1.0,1.0,2.471497,0,1.0454545,0.03125,0.08661418,0.10750492
2023,REG,16,00-0033895,G.Everett,TE,TE,LAC,BUF,4.2,11.2,7,8,42.0,0,0.0,0.0,25.0,24.0,2.0,2.2436717,0,1.68,0.25,0.098425195,0.44389763
2023,REG,16,00-0036040,J.Johnson,TE,TE,NO,LA,10.8,14.8,4,7,48.0,1,0.0,0.0,68.0,19.0,3.0,-5.3792176,0,0.7058824,0.175,0.17989418,0.38842592
2023,REG,16,00-0037809,C.Okonkwo,TE,TE,TEN,SEA,12.3,18.3,6,7,63.0,1,0.0,0.0,54.0,14.0,4.0,4.274236,0,1.1666666,0.28,0.42519686,0.7176378
2023,REG,16,00-0036232,H.Bryant,TE,TE,CLE,HOU,0.6,1.6,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,0.25784713,0,2.0,0.023255814,0.006666667,0.039550386
2023,REG,16,00-0034798,D.Smythe,TE,TE,MIA,DAL,5.6,10.6,5,5,56.0,0,0.0,0.0,34.0,22.0,4.0,3.2761307,0,1.6470588,0.1388889,0.0952381,0.275
2023,REG,16,00-0031260,L.Thomas,TE,TE,WAS,NYJ,9.6,14.6,5,6,36.0,1,0.0,0.0,35.0,5.0,1.0,-0.9392361,0,1.0285715,0.1875,0.23809524,0.44791666
2023,REG,16,00-0036244,C.Parkinson,TE,TE,SEA,TEN,7.7,10.7,3,4,17.0,1,0.0,0.0,25.0,1.0,2.0,3.053932,0,0.68,0.11111111,0.10775862,0.2420977
2023,REG,16,00-0036556,B.Jordan,TE,TE,HOU,CLE,2.7,4.7,2,3,27.0,0,0.0,0.0,31.0,4.0,1.0,0.5129773,0,0.87096775,0.0625,0.08707865,0.15470506
2023,REG,16,00-0033885,D.Njoku,TE,TE,CLE,HOU,10.4,16.4,6,9,44.0,1,0.0,0.0,68.0,17.0,2.0,0.07397914,0,0.64705884,0.20930232,0.15111111,0.41973126
2023,REG,16,00-0036290,C.Kmet,TE,TE,CHI,ARI,10.7,14.7,4,5,107.0,0,0.0,0.0,104.0,6.0,3.0,5.4154916,0,1.0288461,0.2173913,0.4,0.60608697
2023,REG,16,00-0037744,T.McBride,TE,TE,ARI,CHI,3.1,9.1,6,8,31.0,0,0.0,0.0,40.0,12.0,1.0,-1.1782603,0,0.775,0.21621622,0.18099548,0.45102116
2023,REG,16,00-0033288,G.Kittle,TE,TE,SF,BAL,12.6,19.6,7,10,126.0,0,0.0,0.0,101.0,64.0,5.0,1.0419214,0,1.2475247,0.22727273,0.3556338,0.58985275
2023,REG,16,00-0036422,A.Trautman,TE,TE,DEN,NE,0.0,0.0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-1.9987736,0,0.0,0.028571429,0.0074074073,0.048042327
2023,REG,16,00-0037569,P.Hendershot,TE,TE,DAL,MIA,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,-2.2517207,0,,0.0625,0.0,0.09375
2023,REG,16,00-0036510,K.Yeboah,TE,TE,NYJ,WAS,0.0,0.0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.55696404,0,0.0,0.022222223,0.036231883,0.05869565
2023,REG,16,00-0036438,S.Sullivan,TE,TE,CAR,GB,2.1,5.1,3,5,21.0,0,0.0,0.0,40.0,3.0,0.0,-2.0558207,0,0.525,0.15625,0.1179941,0.31697088
2023,REG,16,00-0032392,A.Hooper,TE,TE,LV,KC,1.3,3.3,2,3,13.0,0,0.0,0.0,10.0,6.0,0.0,0.34663537,0,1.3,0.15789473,0.06535948,0.28259373
2023,REG,16,00-0038933,D.Kincaid,TE,TE,BUF,LAC,0.7,1.7,1,2,7.0,0,0.0,0.0,4.0,3.0,0.0,-1.5363573,0,1.75,0.0952381,0.014440433,0.15296544
2023,REG,16,00-0033246,J.Mundt,TE,TE,MIN,DET,2.3,3.3,1,3,23.0,0,0.0,0.0,52.0,2.0,1.0,-0.18214703,0,0.44230768,0.08571429,0.09867173,0.19764164
2023,REG,17,00-0038129,C.Otton,TE,TE,TB,NO,1.0,3.0,2,6,10.0,0,0.0,0.0,49.0,3.0,1.0,-1.1891798,0,0.20408164,0.18181819,0.17132868,0.39265734
2023,REG,17,00-0038996,T.Kraft,TE,TE,GB,MIN,4.8,10.8,6,6,48.0,0,0.0,0.0,9.0,39.0,3.0,1.7766494,0,5.3333335,0.1764706,0.025210084,0.28235295
2023,REG,17,00-0038809,B.Sims,TE,TE,GB,MIN,0.6,1.6,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.15851349,0,3.0,0.029411765,0.005602241,0.048039217
2023,REG,17,00-0039065,S.LaPorta,TE,TE,DET,DAL,8.4,15.4,7,12,84.0,0,0.0,0.0,79.0,29.0,5.0,-2.1723557,0,1.0632912,0.375,0.3211382,0.7872968
2023,REG,17,00-0038720,J.Hill,TE,TE,MIA,BAL,0.9,1.9,1,1,9.0,0,0.0,0.0,3.0,6.0,0.0,0.96448654,0,3.0,0.027777778,0.011363637,0.049621213
2023,REG,17,00-0038935,B.Strange,TE,TE,JAX,CAR,0.1,1.1,1,2,1.0,0,0.0,0.0,4.0,1.0,0.0,-1.1440614,0,0.25,0.08695652,0.027210884,0.1494824
2023,REG,17,00-0038933,D.Kincaid,TE,TE,BUF,NE,8.7,12.7,4,7,87.0,0,0.0,0.0,129.0,35.0,3.0,1.4081353,0,0.6744186,0.25,0.38855422,0.646988
2023,REG,17,00-0039041,E.Higgins,TE,TE,ARI,PHI,2.1,4.1,2,2,21.0,0,0.0,0.0,16.0,5.0,2.0,2.3617063,0,1.3125,0.06451613,0.11188811,0.17509587
2023,REG,17,00-0038394,W.Mallory,TE,TE,IND,LV,1.9,2.9,1,1,19.0,0,0.0,0.0,9.0,10.0,1.0,2.5740886,0,2.1111112,0.05,0.05625,0.114375
2023,REG,17,00-0030506,T.Kelce,TE,TE,KC,CIN,1.6,4.6,3,4,16.0,0,0.0,0.0,14.0,5.0,1.0,-0.82474357,0,1.1428572,0.14285715,0.089171976,0.2767061
2023,REG,17,00-0033858,J.Smith,TE,TE,ATL,CHI,0.0,0.0,0,4,0.0,0,0.0,0.0,56.0,0.0,0.0,-6.5038033,0,0.0,0.125,0.16867469,0.3055723
2023,REG,17,00-0036556,B.Jordan,TE,TE,HOU,TEN,7.9,9.9,2,2,19.0,1,0.0,0.0,-2.0,21.0,1.0,2.3522086,0,0.0,0.06451613,-0.013071896,0.087623864
2023,REG,17,00-0036040,J.Johnson,TE,TE,NO,TB,15.0,23.0,8,12,90.0,1,0.0,0.0,84.0,44.0,7.0,7.4194546,0,1.0714285,0.3529412,0.5153374,0.890148
2023,REG,17,00-0036232,H.Bryant,TE,TE,CLE,NYJ,1.4,3.4,2,3,14.0,0,0.0,0.0,7.0,12.0,0.0,0.4057285,0,2.0,0.10344828,0.039106146,0.18254672
2023,REG,17,00-0036244,C.Parkinson,TE,TE,SEA,PIT,3.8,5.8,2,3,38.0,0,0.0,0.0,36.0,4.0,2.0,2.8743527,0,1.0555556,0.09090909,0.16,0.24836363
2023,REG,17,00-0036422,A.Trautman,TE,TE,DEN,LAC,0.9,1.9,1,2,9.0,0,0.0,0.0,8.0,6.0,0.0,0.19386749,0,1.125,0.06666667,0.03652968,0.12557077
2023,REG,17,00-0032392,A.Hooper,TE,TE,LV,IND,2.8,5.8,3,3,28.0,0,0.0,0.0,9.0,19.0,2.0,2.4448633,0,3.1111112,0.06521739,0.022113021,0.1133052
