season,season_type,week,player_id,player_name,position,position_group,recent_team,opponent_team,fantasy_points,fantasy_points_ppr,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr
2023,REG,14,00-0038543,J.Smith-Njigba,WR,WR,SEA,SF,2.5,6.5,4,7,25.0,0,0.0,0.0,49.0,38.0,1.0,-3.786488,0,0.5102041,0.22580644,0.20851064,0.48466712
2023,REG,14,00-0037291,J.Nailor,WR,WR,MIN,LV,1.3,3.3,2,5,13.0,0,0.0,0.0,51.0,8.0,0.0,-3.1239855,0,0.25490198,0.15151516,0.20318726,0.3695038
2023,REG,14,00-0035640,D.Metcalf,WR,WR,SEA,SF,11.2,13.2,2,5,52.0,1,0.0,0.0,111.0,16.0,2.0,0.6557939,0,0.46846846,0.16129032,0.47234043,0.5725738
2023,REG,14,00-0038606,P.Washington,WR,WR,JAX,CLE,6.7,8.7,2,3,27.0,1,1.0,1.0,29.0,1.0,1.0,0.11237304,0,0.9310345,0.06122449,0.060542796,0.1342167
2023,REG,14,00-0031236,B.Cooks,WR,WR,DAL,PHI,3.7,5.7,2,5,37.0,0,0.0,0.0,73.0,10.0,1.0,0.51135147,0,0.5068493,0.12820514,0.2744361,0.38441294
2023,REG,14,00-0034983,H.Renfrow,WR,WR,LV,MIN,2.6,5.6,3,5,46.0,0,1.0,1.0,12.0,43.0,1.0,-2.5524163,0,3.8333333,0.1724138,0.09677419,0.32636264
2023,REG,14,00-0037740,G.Wilson,WR,WR,NYJ,HOU,11.1,20.1,9,14,108.0,0,0.0,0.0,162.0,16.0,5.0,4.4025273,0,0.6666667,0.4,0.6893617,1.0825531
2023,REG,14,00-0037261,K.Shakir,WR,WR,BUF,KC,1.2,2.2,1,1,12.0,0,0.0,0.0,-1.0,13.0,1.0,0.7995816,0,0.0,0.027777778,-0.003787879,0.03901515
2023,REG,14,00-0033589,D.Moore,WR,WR,TB,ATL,1.1,2.1,1,1,11.0,0,0.0,0.0,3.0,8.0,1.0,1.700812,0,3.6666667,0.03448276,0.010600707,0.05914463
2023,REG,14,00-0035676,A.Brown,WR,WR,PHI,DAL,7.4,16.4,9,13,94.0,0,1.0,1.0,143.0,31.0,5.0,-1.3024575,0,0.6573427,0.4642857,0.4880546,1.0380667
2023,REG,14,00-0033943,J.Reynolds,WR,WR,DET,CHI,10.4,13.4,3,4,44.0,1,0.0,0.0,46.0,5.0,2.0,4.0350533,0,0.95652175,0.11764706,0.19008264,0.30952844
2023,REG,14,00-0033591,N.Brown,WR,WR,HOU,NYJ,0.0,0.0,0,5,0.0,0,0.0,0.0,108.0,0.0,0.0,-9.908341,0,0.0,0.18518518,0.3970588,0.55571896
2023,REG,14,00-0036259,J.Jennings,WR,WR,SF,SEA,0.0,0.0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-1.3853625,0,0.0,0.037037037,0.036764707,0.08129085
2023,REG,14,00-0030035,A.Thielen,WR,WR,CAR,NO,7.4,12.4,5,7,74.0,0,1.0,0.0,92.0,9.0,3.0,4.0080533,0,0.8043478,0.21875,0.21198156,0.4765121
2023,REG,14,00-0038979,C.Tillman,WR,WR,CLE,JAX,2.3,4.3,2,4,23.0,0,0.0,0.0,24.0,8.0,1.0,-3.9094086,0,0.9583333,0.093023255,0.07121662,0.18938652
2023,REG,14,00-0036407,J.Jeudy,WR,WR,DEN,LAC,1.6,3.6,2,6,16.0,0,0.0,0.0,121.0,13.0,0.0,-1.1410716,0,0.1322314,0.2,0.76582277,0.83607596
2023,REG,14,00-0036913,K.Toney,WR,WR,KC,BUF,4.1,7.1,3,4,25.0,0,0.0,0.0,12.0,18.0,1.0,0.5668101,0,2.0833333,0.102564104,0.044609666,0.18507291
2023,REG,14,00-0037837,C.Austin,WR,WR,PIT,NE,1.2,1.2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,
2023,REG,14,00-0036387,J.Reagor,WR,WR,NE,PIT,0.0,0.0,0,1,0.0,0,0.0,0.0,9.0,0.0,0.0,-0.85341734,0,0.0,0.03846154,0.04945055,0.092307694
2023,REG,14,00-0031588,S.Diggs,WR,WR,BUF,KC,2.4,6.4,4,11,24.0,0,0.0,0.0,86.0,16.0,1.0,-4.1620936,0,0.27906978,0.30555555,0.32575756,0.68636364
2023,REG,14,00-0036364,L.Bowden,WR,WR,NO,CAR,2.4,6.4,4,4,24.0,0,0.0,0.0,0.0,24.0,1.0,0.54186374,0,0.0,0.18181819,0.0,0.27272728
2023,REG,14,00-0034646,B.Powell,WR,WR,MIN,LV,0.0,0.0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-1.1712185,0,0.0,0.030303031,0.03187251,0.0677653
2023,REG,14,00-0038976,M.Mims,WR,WR,DEN,LAC,1.1,3.1,2,3,11.0,0,0.0,0.0,-5.0,20.0,0.0,-5.199052,0,0.0,0.1,-0.03164557,0.1278481
2023,REG,14,00-0031235,O.Beckham,WR,WR,BAL,LA,15.7,19.7,4,10,97.0,1,0.0,0.0,218.0,2.0,4.0,4.291953,0,0.44495413,0.25,0.41444868,0.66511405
2023,REG,14,00-0036358,C.Lamb,WR,WR,DAL,PHI,13.1,19.1,6,10,71.0,1,0.0,0.0,95.0,35.0,4.0,4.688415,0,0.7473684,0.25641027,0.35714287,0.63461536
2023,REG,14,00-0030564,D.Hopkins,WR,WR,TEN,MIA,18.4,25.4,7,12,124.0,1,0.0,0.0,171.0,15.0,5.0,4.404154,0,0.7251462,0.33333334,0.5135135,0.85945946
2023,REG,14,00-0036345,K.Osborn,WR,WR,MIN,LV,1.5,5.5,4,7,15.0,0,0.0,0.0,49.0,-3.0,3.0,2.9085,0,0.30612245,0.21212122,0.19521913,0.4548352
2023,REG,14,00-0032200,T.Montgomery,WR,WR,NE,PIT,1.7,2.7,1,2,17.0,0,0.0,0.0,10.0,11.0,1.0,0.90073925,0,1.7,0.07692308,0.054945055,0.15384616
2023,REG,14,00-0036963,A.St. Brown,WR,WR,DET,CHI,2.1,5.1,3,8,21.0,0,0.0,0.0,50.0,23.0,0.0,-5.1913357,0,0.42,0.23529412,0.20661157,0.49756926
2023,REG,14,00-0038941,T.Scott,WR,WR,CHI,DET,1.1,2.1,1,1,11.0,0,0.0,0.0,3.0,8.0,1.0,0.6416095,0,3.6666667,0.033333335,0.012987013,0.05909091
2023,REG,14,00-0032211,T.Lockett,WR,WR,SEA,SF,8.9,14.9,6,6,89.0,0,0.0,0.0,65.0,24.0,5.0,8.670241,0,1.3692307,0.19354838,0.27659574,0.4839396
2023,REG,14,00-0037816,R.Doubs,WR,WR,GB,NYG,3.2,7.2,4,7,32.0,0,0.0,0.0,54.0,1.0,2.0,0.07411381,0,0.5925926,0.18421052,0.24434389,0.44735652
2023,REG,14,00-0028002,R.Cobb,WR,WR,NYJ,HOU,7.5,8.5,1,1,15.0,1,0.0,0.0,6.0,9.0,1.0,1.8006895,0,2.5,0.028571429,0.025531914,0.060729485
2023,REG,14,00-0036322,J.Jefferson,WR,WR,MIN,LV,2.7,4.7,2,3,27.0,0,0.0,0.0,32.0,0.0,2.0,1.8274192,0,0.84375,0.09090909,0.12749004,0.22560667
2023,REG,14,00-0039052,T.Palmer,WR,WR,TB,ATL,0.8,1.8,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,-0.10209228,0,1.25,0.03448276,0.014134276,0.06161813
2023,REG,14,00-0031549,N.Agholor,WR,WR,BAL,LA,3.2,8.2,5,5,32.0,0,0.0,0.0,9.0,23.0,2.0,1.8495122,0,3.5555556,0.125,0.017110266,0.19947718
2023,REG,14,00-0034487,T.Sherfield,WR,WR,BUF,KC,0.9,1.9,1,2,9.0,0,0.0,0.0,10.0,12.0,1.0,-2.41674,0,0.9,0.055555556,0.03787879,0.109848484
2023,REG,14,00-0036912,D.Smith,WR,WR,PHI,DAL,5.3,10.3,5,10,73.0,0,1.0,1.0,132.0,25.0,2.0,-7.274985,0,0.5530303,0.35714287,0.45051193,0.85107267
2023,REG,14,00-0038117,W.Robinson,WR,WR,NYG,GB,11.5,17.5,6,7,79.0,0,0.0,0.0,70.0,27.0,3.0,1.8747908,0,1.1285714,0.35,0.5645161,0.9201613
2023,REG,14,00-0039064,Z.Flowers,WR,WR,BAL,LA,14.0,20.0,6,10,60.0,1,0.0,0.0,122.0,13.0,5.0,5.317373,1,0.4918033,0.25,0.23193917,0.5373574
2023,REG,14,00-0036630,T.Wallace,WR,WR,BAL,BAL,6.0,6.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,
2023,REG,14,00-0038997,J.Downs,WR,WR,IND,CIN,3.2,6.2,3,3,32.0,0,0.0,0.0,20.0,12.0,1.0,1.9166394,0,1.6,0.078947365,0.089686096,0.18120132
2023,REG,14,00-0031408,M.Evans,WR,WR,TB,ATL,0.8,1.8,1,6,8.0,0,0.0,0.0,72.0,3.0,1.0,-1.589944,0,0.11111111,0.20689656,0.25441697,0.4884367
2023,REG,14,00-0038104,T.Thornton,WR,WR,NE,PIT,1.7,4.7,3,5,17.0,0,0.0,0.0,49.0,10.0,1.0,-2.2395046,0,0.3469388,0.1923077,0.26923078,0.47692308
2023,REG,14,00-0036613,J.Waddle,WR,WR,MIA,TEN,7.9,13.9,6,8,79.0,0,0.0,0.0,62.0,29.0,3.0,3.7685251,0,1.2741935,0.24242425,0.24603175,0.5358586
2023,REG,14,00-0036849,T.Atwell,WR,WR,LA,BAL,0.0,0.0,0,1,0.0,0,0.0,0.0,20.0,0.0,0.0,-0.40727752,0,0.0,0.025641026,0.05420054,0.07640192
2023,REG,14,00-0039146,J.Reed,WR,WR,GB,NYG,12.5,20.5,8,10,27.0,0,0.0,0.0,8.0,35.0,1.0,-1.6841,0,3.375,0.2631579,0.036199097,0.42007622
2023,REG,14,00-0031428,A.Robinson,WR,WR,PIT,NE,2.1,3.1,1,3,21.0,0,0.0,0.0,57.0,3.0,1.0,-2.4318726,0,0.36842105,0.08571429,0.20503597,0.2720966
2023,REG,14,00-0034418,C.Wilson,WR,WR,MIA,TEN,3.0,5.0,2,4,30.0,0,0.0,0.0,39.0,3.0,1.0,-0.41891912,0,0.7692308,0.121212125,0.15476191,0.2901515
2023,REG,14,00-0036554,N.Collins,WR,WR,HOU,NYJ,1.3,2.3,1,1,13.0,0,0.0,0.0,11.0,2.0,1.0,1.4358702,0,1.1818181,0.037037037,0.040441178,0.083864376
2023,REG,14,00-0034386,J.Watson,WR,WR,KC,BUF,1.8,2.8,1,1,18.0,0,0.0,0.0,18.0,0.0,1.0,1.1985849,0,1.0,0.025641026,0.0669145,0.08530169
2023,REG,14,00-0036550,R.Bateman,WR,WR,BAL,LA,2.4,4.4,2,4,24.0,0,0.0,0.0,125.0,0.0,2.0,-0.8616309,0,0.192,0.1,0.23764259,0.3163498
2023,REG,14,00-0031544,A.Cooper,WR,WR,CLE,JAX,5.7,12.7,7,14,77.0,0,1.0,1.0,172.0,20.0,2.0,-9.115961,0,0.44767442,0.3255814,0.51038575,0.84564215
2023,REG,14,00-0038090,S.Moore,WR,WR,KC,BUF,0.0,0.0,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-0.48253778,0,0.0,0.025641026,0.040892195,0.06708607
2023,REG,14,00-0036900,J.Chase,WR,WR,CIN,IND,2.9,5.9,3,4,29.0,0,0.0,0.0,39.0,6.0,2.0,0.90072376,0,0.74358976,0.16,0.36448598,0.4951402
2023,REG,14,00-0038994,J.Addison,WR,WR,MIN,LV,2.7,4.7,2,3,27.0,0,0.0,0.0,22.0,9.0,1.0,1.72777,0,1.2272727,0.09090909,0.087649405,0.19771822
2023,REG,14,00-0034419,B.Berrios,WR,WR,MIA,TEN,1.3,3.3,2,2,13.0,0,0.0,0.0,4.0,9.0,0.0,0.3287557,0,3.25,0.060606062,0.015873017,0.102020204
2023,REG,14,00-0034348,C.Sutton,WR,WR,DEN,LAC,12.2,15.2,3,4,62.0,1,0.0,0.0,39.0,22.0,2.0,2.7137568,0,1.5897436,0.13333334,0.24683544,0.37278482
2023,REG,14,00-0036410,T.Higgins,WR,WR,CIN,IND,7.2,9.2,2,4,72.0,0,0.0,0.0,65.0,21.0,2.0,4.7759767,0,1.1076924,0.16,0.60747665,0.6652337
2023,REG,14,00-0034764,M.Gallup,WR,WR,DAL,PHI,10.8,13.8,3,5,48.0,1,0.0,0.0,65.0,2.0,3.0,3.3755012,0,0.73846155,0.12820514,0.24436091,0.36336032
2023,REG,14,00-0036309,D.Mooney,WR,WR,CHI,DET,4.4,6.4,2,7,44.0,0,0.0,0.0,65.0,25.0,2.0,0.46667433,0,0.6769231,0.23333333,0.28138527,0.5469697
2023,REG,14,00-0035216,D.Johnson,WR,WR,PIT,NE,11.7,14.7,3,7,57.0,1,0.0,0.0,136.0,12.0,2.0,-1.7465867,0,0.41911766,0.2,0.48920864,0.64244604
2023,REG,14,00-0036196,G.Davis,WR,WR,BUF,KC,0.0,0.0,0,2,0.0,0,0.0,0.0,57.0,0.0,0.0,-0.78818434,0,0.0,0.055555556,0.2159091,0.2344697
2023,REG,14,00-0038465,M.Heath,WR,WR,GB,NYG,6.6,7.6,1,2,6.0,1,0.0,0.0,12.0,0.0,1.0,2.1901946,0,0.5,0.05263158,0.054298643,0.11695642
2023,REG,14,00-0032775,D.Robinson,WR,WR,LA,BAL,10.6,13.6,3,10,46.0,1,0.0,0.0,163.0,4.0,3.0,0.4480119,0,0.2822086,0.25641027,0.4417344,0.6938295
2023,REG,14,00-0033009,T.Boyd,WR,WR,CIN,IND,2.3,4.3,2,3,23.0,0,0.0,0.0,23.0,7.0,1.0,0.42158583,0,1.0,0.12,0.21495327,0.33046728
2023,REG,14,00-0037745,V.Jones,WR,WR,CHI,DET,1.1,2.1,1,1,11.0,0,0.0,0.0,3.0,8.0,1.0,1.1242579,0,3.6666667,0.033333335,0.012987013,0.05909091
2023,REG,14,00-0034827,D.Moore,WR,WR,CHI,DET,20.8,26.8,6,10,68.0,1,0.0,0.0,99.0,6.0,3.0,5.792897,0,0.68686867,0.33333334,0.42857143,0.8
2023,REG,14,00-0037098,S.Toure,WR,WR,GB,NYG,2.2,4.2,2,4,22.0,0,0.0,0.0,56.0,13.0,1.0,0.7549165,0,0.39285713,0.10526316,0.25339368,0.33527032
2023,REG,14,00-0034854,K.Hodge,WR,WR,ATL,TB,1.8,2.8,1,2,18.0,0,0.0,0.0,20.0,12.0,1.0,0.14032038,0,0.9,0.051282052,0.05076142,0.11245607
2023,REG,14,00-0039075,P.Nacua,WR,WR,LA,BAL,9.0,14.0,5,9,84.0,0,0.0,0.0,104.0,31.0,3.0,3.1278598,0,0.8076923,0.23076923,0.28184283,0.5434438
2023,REG,14,00-0037742,T.Burks,WR,WR,TEN,MIA,0.6,1.6,1,3,1.0,0,0.0,0.0,60.0,4.0,0.0,-2.2794838,0,0.016666668,0.083333336,0.18018018,0.25112614
2023,REG,14,00-0037801,K.Turpin,WR,WR,DAL,PHI,2.2,2.2,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-1.084552,0,0.0,0.025641026,0.05263158,0.075303644
2023,REG,14,00-0032543,A.Erickson,WR,WR,LAC,DEN,0.9,1.9,1,7,9.0,0,0.0,0.0,73.0,4.0,0.0,-7.448475,0,0.12328767,0.17073171,0.21470588,0.40639168
2023,REG,14,00-0037238,D.London,WR,WR,ATL,TB,19.2,29.2,10,11,172.0,0,0.0,0.0,179.0,22.0,7.0,6.799809,1,0.96089387,0.2820513,0.4543147,0.7410972
2023,REG,14,00-0034837,C.Ridley,WR,WR,JAX,CLE,5.3,9.3,4,13,53.0,0,0.0,0.0,166.0,20.0,4.0,-4.751355,0,0.3192771,0.26530612,0.34655532,0.64054793
2023,REG,14,00-0039062,J.Mingo,WR,WR,CAR,NO,2.2,4.2,2,9,22.0,0,0.0,0.0,159.0,17.0,0.0,-3.7577026,0,0.13836478,0.28125,0.36635944,0.6783266
2023,REG,14,00-0036165,I.Hodgins,WR,WR,NYG,GB,8.2,10.2,2,2,22.0,1,0.0,0.0,22.0,0.0,2.0,4.170057,0,1.0,0.1,0.17741935,0.27419356
2023,REG,14,00-0034777,D.Chark,WR,WR,CAR,NO,2.6,4.6,2,4,26.0,0,0.0,0.0,62.0,8.0,1.0,-2.3116014,0,0.41935483,0.125,0.14285715,0.2875
2023,REG,14,00-0036261,B.Aiyuk,WR,WR,SF,SEA,10.6,16.6,6,9,126.0,0,1.0,1.0,134.0,34.0,5.0,-1.265415,0,0.9402985,0.33333334,0.49264705,0.8448529
2023,REG,14,00-0037240,J.Williams,WR,WR,DET,CHI,0.4,0.4,0,2,0.0,0,0.0,0.0,63.0,0.0,0.0,-2.24675,0,0.0,0.05882353,0.2603306,0.2704667
2023,REG,14,00-0033040,T.Hill,WR,WR,MIA,TEN,6.1,10.1,4,5,61.0,0,0.0,0.0,67.0,-3.0,3.0,3.5267217,0,0.9104478,0.15151516,0.26587301,0.41338384
2023,REG,14,00-0037239,C.Olave,WR,WR,NO,CAR,8.8,12.8,4,5,28.0,1,0.0,0.0,63.0,14.0,3.0,1.6549932,0,0.44444445,0.22727273,0.496063,0.6881532
2023,REG,14,00-0036182,N.Westbrook-Ikhine,WR,WR,TEN,MIA,4.8,6.8,2,4,28.0,0,0.0,0.0,41.0,5.0,1.0,0.596024,1,0.68292683,0.11111111,0.123123124,0.25285286
2023,REG,14,00-0032464,K.Raymond,WR,WR,DET,CHI,1.5,4.5,3,4,15.0,0,0.0,0.0,18.0,8.0,0.0,0.0140730245,0,0.8333333,0.11764706,0.07438017,0.22853671
2023,REG,14,00-0034286,R.James,WR,WR,KC,BUF,0.4,1.4,1,2,4.0,0,0.0,0.0,24.0,1.0,1.0,0.056169037,0,0.16666667,0.051282052,0.08921933,0.13937661
2023,REG,14,00-0032398,C.Moore,WR,WR,TEN,MIA,2.2,3.2,1,1,22.0,0,0.0,0.0,17.0,5.0,1.0,1.3388385,0,1.2941177,0.027777778,0.05105105,0.077402405
2023,REG,14,00-0038938,J.Hyatt,WR,WR,NYG,GB,1.3,3.3,2,3,13.0,0,0.0,0.0,13.0,5.0,0.0,-0.37360206,0,1.0,0.15,0.10483871,0.2983871
2023,REG,14,00-0038393,D.Wicks,WR,WR,GB,NYG,2.0,4.0,2,6,20.0,0,0.0,0.0,61.0,1.0,2.0,-2.9126105,0,0.32786885,0.15789473,0.2760181,0.43005478
2023,REG,14,00-0036980,E.Moore,WR,WR,CLE,JAX,4.2,7.2,3,6,42.0,0,0.0,0.0,79.0,8.0,2.0,3.3957658,0,0.5316456,0.13953489,0.23442137,0.3733973
2023,REG,14,00-0036233,D.Peoples-Jones,WR,WR,DET,CHI,1.7,2.7,1,1,17.0,0,0.0,0.0,14.0,3.0,1.0,3.6654093,0,1.2142857,0.029411765,0.05785124,0.08461352
2023,REG,14,00-0036252,M.Pittman,WR,WR,IND,CIN,11.5,19.5,8,11,95.0,0,0.0,0.0,83.0,32.0,6.0,1.7148281,1,1.1445783,0.28947368,0.3721973,0.69474864
2023,REG,15,00-0034386,J.Watson,WR,WR,KC,NE,3.1,4.1,1,3,31.0,0,0.0,0.0,82.0,1.0,1.0,1.807872,0,0.37804878,0.08571429,0.4226804,0.42444772
2023,REG,15,00-0034272,M.Valdes-Scantling,WR,WR,KC,NE,1.7,2.7,1,1,17.0,0,0.0,0.0,15.0,2.0,1.0,1.1509532,0,1.1333333,0.028571429,0.077319585,0.096980855
2023,REG,15,00-0035045,D.Montgomery,WR,WR,IND,PIT,10.8,12.8,2,4,48.0,1,0.0,0.0,27.0,28.0,2.0,-1.4627682,0,1.7777778,0.14814815,0.14594595,0.3243844
2023,REG,15,00-0034960,J.Meyers,WR,WR,LV,LAC,13.68,15.68,2,4,32.0,1,0.0,0.0,34.0,13.0,2.0,1.9215425,0,0.9411765,0.11764706,0.12142857,0.2614706
2023,REG,15,00-0039062,J.Mingo,WR,WR,CAR,ATL,3.2,7.2,4,5,32.0,0,0.0,0.0,58.0,1.0,1.0,-0.6146176,0,0.55172414,0.2173913,0.31182796,0.54436654
2023,REG,15,00-0038544,Q.Johnston,WR,WR,LAC,LV,8.3,10.3,2,3,23.0,1,0.0,0.0,62.0,1.0,1.0,3.404633,0,0.37096775,0.09677419,0.4161074,0.43643644
2023,REG,15,00-0037664,A.Pierce,WR,WR,IND,PIT,1.3,2.3,1,5,13.0,0,0.0,0.0,56.0,0.0,1.0,-1.5901091,0,0.23214285,0.18518518,0.3027027,0.48966968
2023,REG,15,00-0038104,T.Thornton,WR,WR,NE,KC,0.5,1.5,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.5027653,0,1.0,0.032258064,0.03875969,0.07551888
2023,REG,15,00-0038117,W.Robinson,WR,WR,NYG,NO,2.5,6.5,4,4,25.0,0,0.0,0.0,5.0,20.0,3.0,2.9872487,0,5.0,0.11764706,0.024509804,0.19362745
2023,REG,15,00-0039064,Z.Flowers,WR,WR,BAL,JAX,0.7,1.7,1,2,7.0,0,0.0,0.0,20.0,0.0,0.0,-0.9224705,0,0.35,0.08695652,0.09950249,0.20008652
2023,REG,15,00-0034928,S.Sims,WR,WR,HOU,TEN,0.1,1.1,1,1,0.0,0,0.0,0.0,-2.0,2.0,0.0,-0.74400413,0,0.0,0.029411765,-0.007518797,0.03885449
2023,REG,15,00-0038496,X.Gipson,WR,WR,NYJ,MIA,2.9,4.9,2,6,29.0,0,0.0,0.0,90.0,12.0,2.0,0.20628826,0,0.32222223,0.18181819,0.30927834,0.4892221
2023,REG,15,00-0034418,C.Wilson,WR,WR,MIA,NYJ,0.2,2.2,2,3,2.0,0,0.0,0.0,-2.0,10.0,0.0,-1.6261338,0,0.0,0.115384616,-0.022727273,0.15716784
2023,REG,15,00-0034854,K.Hodge,WR,WR,ATL,CAR,1.0,2.0,1,1,10.0,0,0.0,0.0,9.0,1.0,1.0,1.0084704,0,1.1111112,0.05263158,0.062068965,0.12239564
2023,REG,15,00-0037745,V.Jones,WR,WR,CHI,CLE,2.3,2.3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,
2023,REG,15,00-0034419,B.Berrios,WR,WR,MIA,NYJ,1.2,2.2,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,1.4985452,0,1.0,0.03846154,0.13636364,0.15314685
2023,REG,15,00-0031236,B.Cooks,WR,WR,DAL,BUF,1.0,3.0,2,6,10.0,0,0.0,0.0,92.0,7.0,0.0,-4.1932282,0,0.10869565,0.1875,0.41255605,0.5700392
2023,REG,15,00-0037816,R.Doubs,WR,WR,GB,TB,3.0,6.0,3,3,30.0,0,0.0,0.0,21.0,9.0,2.0,2.2551742,0,1.4285715,0.083333336,0.08974359,0.18782051
2023,REG,15,00-0034983,H.Renfrow,WR,WR,LV,LAC,0.0,0.0,0,2,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.98027545,0,0.0,0.05882353,0.05357143,0.1257353
2023,REG,15,00-0037741,J.Dotson,WR,WR,WAS,LA,1.2,2.2,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,1.1918476,0,1.0,0.029411765,0.034582134,0.06832514
2023,REG,15,00-0030431,R.Woods,WR,WR,HOU,TEN,3.0,6.0,3,5,30.0,0,0.0,0.0,53.0,12.0,1.0,0.28870904,0,0.5660377,0.14705883,0.19924812,0.3600619
2023,REG,15,00-0031235,O.Beckham,WR,WR,BAL,JAX,1.4,2.4,1,3,14.0,0,0.0,0.0,58.0,0.0,1.0,0.29041287,0,0.2413793,0.13043478,0.2885572,0.39764223
2023,REG,15,00-0034297,B.Pringle,WR,WR,WAS,LA,0.5,1.5,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.34707713,0,1.0,0.029411765,0.014409222,0.054204103
2023,REG,15,00-0033943,J.Reynolds,WR,WR,DET,DEN,4.1,6.1,2,3,41.0,0,0.0,0.0,39.0,6.0,2.0,1.9579188,0,1.051282,0.09375,0.13829787,0.23743351
2023,REG,15,00-0034777,D.Chark,WR,WR,CAR,ATL,1.8,2.8,1,2,18.0,0,0.0,0.0,40.0,0.0,1.0,0.8912315,0,0.45,0.08695652,0.21505377,0.28097242
2023,REG,15,00-0037742,T.Burks,WR,WR,TEN,HOU,6.4,9.4,3,3,62.0,0,0.0,0.0,45.0,17.0,2.0,4.0583754,0,1.3777778,0.115384616,0.113065325,0.25222266
2023,REG,15,00-0038393,D.Wicks,WR,WR,GB,TB,9.7,15.7,6,7,97.0,0,1.0,0.0,58.0,43.0,5.0,7.247404,0,1.6724138,0.19444445,0.24786325,0.46517095
2023,REG,15,00-0034317,K.Kirkwood,WR,WR,NO,NYG,6.7,7.7,1,1,7.0,1,0.0,0.0,7.0,0.0,1.0,2.3548791,0,1.0,0.035714287,0.036649216,0.079225875
2023,REG,15,00-0034521,A.Lazard,WR,WR,NYJ,MIA,2.1,5.1,3,6,21.0,0,0.0,0.0,66.0,0.0,1.0,-0.29789522,0,0.3181818,0.18181819,0.22680412,0.43149015
2023,REG,15,00-0034827,D.Moore,WR,WR,CHI,CLE,5.2,9.2,4,8,52.0,0,0.0,0.0,131.0,2.0,2.0,-0.37704784,0,0.39694658,0.22857143,0.38757396,0.6141589
2023,REG,15,00-0034286,R.James,WR,WR,KC,NE,1.7,2.7,1,1,17.0,0,0.0,0.0,6.0,11.0,1.0,1.5667499,0,2.8333333,0.028571429,0.030927835,0.06450663
2023,REG,15,00-0030564,D.Hopkins,WR,WR,TEN,HOU,2.1,4.1,2,9,21.0,0,0.0,0.0,207.0,2.0,1.0,-6.6555023,0,0.10144927,0.34615386,0.5201005,0.88330114
2023,REG,15,00-0038465,M.Heath,WR,WR,GB,TB,2.9,5.9,3,3,29.0,0,0.0,0.0,25.0,4.0,0.0,1.9030995,0,1.16,0.083333336,0.10683761,0.19978632
2023,REG,15,00-0034764,M.Gallup,WR,WR,DAL,BUF,0.9,1.9,1,1,9.0,0,0.0,0.0,7.0,2.0,0.0,0.8323881,0,1.2857143,0.03125,0.031390134,0.068848096
2023,REG,15,00-0034837,C.Ridley,WR,WR,JAX,BAL,3.9,8.9,5,12,39.0,0,0.0,0.0,164.0,1.0,2.0,-2.0122795,0,0.23780487,0.2857143,0.3735763,0.69007486
2023,REG,15,00-0034348,C.Sutton,WR,WR,DEN,DET,7.1,12.1,5,6,71.0,0,0.0,0.0,54.0,26.0,4.0,5.8347692,0,1.3148148,0.1875,0.23275863,0.44418103
2023,REG,15,00-0037740,G.Wilson,WR,WR,NYJ,MIA,2.9,5.9,3,4,29.0,0,0.0,0.0,32.0,15.0,1.0,0.79987067,0,0.90625,0.121212125,0.10996564,0.25879413
2023,REG,15,00-0038543,J.Smith-Njigba,WR,WR,SEA,PHI,10.8,14.8,4,4,48.0,1,0.0,0.0,42.0,6.0,2.0,5.3329306,0,1.1428572,0.125,0.17721519,0.31155065
2023,REG,15,00-0033572,J.Agnew,WR,WR,JAX,BAL,13.0,15.0,2,2,70.0,1,0.0,0.0,32.0,38.0,1.0,4.6865053,0,2.1875,0.04761905,0.07289294,0.12245363
2023,REG,15,00-0037240,J.Williams,WR,WR,DET,DEN,4.7,8.7,4,7,47.0,0,0.0,0.0,113.0,15.0,3.0,1.1764328,0,0.4159292,0.21875,0.4007092,0.6086215
2023,REG,15,00-0038979,C.Tillman,WR,WR,CLE,CHI,5.2,9.2,4,8,52.0,0,0.0,0.0,75.0,22.0,3.0,-13.563764,0,0.6933333,0.18181819,0.20053476,0.4131016
2023,REG,15,00-0036322,J.Jefferson,WR,WR,MIN,CIN,8.4,15.4,7,10,84.0,0,0.0,0.0,128.0,9.0,5.0,1.5391033,0,0.65625,0.3125,0.5203252,0.83297765
