season,player_name,count_of_weeks
2018,D.Pettis,7
2018,J.Gordon,7
2018,J.Ross,7
2018,K.Cole,7
2018,K.Stills,7
2018,M.Jones,7
2018,M.Williams,7
2018,Q.Enunwa,7
2018,A.Miller,6
2018,K.Bourne,6
2018,P.Dorsett,6
2018,P.Richardson,6
2018,S.Roberts,6
2018,T.Ginn,6
2018,T.Smith,6
2018,T.Williams,6
2018,C.Conley,5
2018,D.Inman,5
2018,J.Wright,5
2018,K.Coutee,5
2018,P.Garcon,5
2018,R.Grant,5
2018,W.Fuller,5
2018,Z.Pascal,5
2018,A.Wilson,4
2018,B.Ellington,4
2018,C.Samuel,4
2018,D.Hamilton,4
2018,J.Crowder,4
2018,M.Goodwin,4
2018,M.Harris,4
2018,R.Foster,4
2018,R.Higgins,4
2018,T.Patrick,4
2018,A.Hurns,3
2018,B.Marshall,3
2018,C.Williams,3
2018,D.Carter,3
2018,D.Chark,3
2018,D.Parker,3
2018,E.St. Brown,3
2018,G.Allison,3
2018,I.McKenzie,3
2018,L.Treadwell,3
2018,M.Ateman,3
2018,T.Pryor,3
2018,T.Sharpe,3
2018,T.Sherfield,3
2018,A.Erickson,2
2018,A.Jones,2
2018,D.Thompson,2
2018,J.Grant,2
2018,J.Washington,2
2018,M.Bryant,2
2018,R.Switzer,2
2018,T.Montgomery,2
2018,A.Roberts,1
2018,A.Tate,1
2018,B.Fowler,1
2018,B.LaFell,1
2018,B.Perriman,1
2018,B.Powell,1
2018,C.Latimer,1
2018,C.Meredith,1
2018,D.Burnett,1
2018,D.Jennings,1
2018,D.Ratley,1
2018,D.Robinson,1
2018,D.Willies,1
2018,E.Rogers,1
2018,J.Bellamy,1
2018,J.Hardy,1
2018,J.Hunter,1
2018,K.Aiken,1
2018,K.Kirkwood,1
2018,R.James,1
2018,T.Benjamin,1
2018,T.Jones,1
2018,T.Quinn,1
2018,V.Smith,1
2017,A.Thielen,18
2017,M.Thomas,18
2017,J.Jones,17
2017,A.Jeffery,16
2017,B.Cooks,16
2017,D.Thomas,16
2017,J.Landry,16
2017,J.Nelson,16
2017,K.Allen,16
2017,L.Fitzgerald,15
2017,M.Evans,15
2017,S.Diggs,15
2017,T.Hill,15
2017,T.Williams,15
2017,A.Brown,14
2017,A.Green,14
2017,D.Adams,14
2017,D.Bryant,14
2017,D.Hopkins,14
2017,G.Tate,14
2017,M.Sanu,14
2017,R.Chosen,14
2017,C.Kupp,13
2017,J.Brown,13
2017,J.Crowder,13
2017,M.Jones,13
2017,T.Hilton,13
2017,B.LaFell,12
2017,D.Amendola,12
2017,D.Baldwin,12
2017,E.Decker,12
2017,J.Kearse,12
2017,M.Goodwin,12
2017,R.Matthews,12
2017,R.Woods,12
2017,E.Sanders,11
2017,K.Stills,11
2017,M.Lee,11
2017,N.Agholor,11
2017,A.Cooper,10
2017,D.Jackson,10
2017,D.Parker,10
2017,J.Maclin,10
2017,J.Smith-Schuster,10
2017,M.Bryant,10
2017,M.Wallace,10
2017,T.Ginn,10
2017,C.Davis,9
2017,C.Hogan,9
2017,K.Benjamin,9
2017,K.Wright,9
2017,M.Crabtree,9
2017,P.Richardson,9
2017,R.Cobb,9
2017,Z.Jones,9
2017,A.Humphries,8
2017,J.Doctson,8
2017,K.Cole,8
2017,S.Roberts,8
2017,S.Shepard,8
2017,T.Smith,8
2017,C.Beasley,7
2017,C.Coleman,7
2017,D.Thompson,7
2017,D.Westbrook,7
2017,P.Garcon,7
2017,S.Watkins,7
2017,T.Lockett,7
2017,W.Fuller,7
2017,A.Hurns,6
2017,A.Wilson,6
2017,R.Grant,6
2017,R.Louis,6
2017,Ro.Lewis,6
2017,T.Benjamin,6
2017,B.Ellington,5
2017,B.Fowler,5
2017,J.Bellamy,5
2017,J.Gordon,5
2017,T.Taylor,5
2017,C.Godwin,4
2017,D.Inman,4
2017,E.Rogers,4
2017,K.Aiken,4
2017,K.Bourne,4
2017,K.Golladay,4
2017,O.Beckham,4
2017,T.Jones,4
2017,A.Robinson,3
2017,B.Coleman,3
2017,B.Marshall,3
2017,C.Samuel,3
2017,D.Moncrief,3
2017,D.Robinson,3
2017,G.Allison,3
2017,J.Reynolds,3
2017,K.Britt,3
2017,R.Shepard,3
2017,T.Gabriel,3
2017,T.King,3
2017,T.Pryor,3
2017,C.Moore,2
2017,C.Rogers,2
2017,J.Grant,2
2017,J.Kerley,2
2017,J.Wright,2
2017,K.Williams,2
2017,M.Campanaro,2
2017,M.Clark,2
2017,R.Higgins,2
2017,T.Austin,2
2017,T.Boyd,2
2017,T.McBride,2
2017,T.Montgomery,2
2017,T.Rudolph,2
2017,A.Erickson,1
2017,A.Stewart,1
2017,B.Miller,1
2017,B.Perriman,1
2017,B.Tate,1
2017,B.Treggs,1
2017,C.Hamilton,1
2017,C.Latimer,1
2017,D.Byrd,1
2017,D.White,1
2017,G.Whalen,1
2017,H.Sharp,1
2017,J.Hardy,1
2017,J.Holton,1
2017,J.Mickens,1
2017,J.Taylor,1
2017,L.Carroo,1
2017,L.Murphy,1
2017,L.Treadwell,1
2017,M.Hollins,1
2017,M.Williams,1
2017,P.Dorsett,1
2017,R.Switzer,1
