season,week,player_id,player,dk_position,fd_position,dk_salary,fd_salary
2022,1,BUF,Buffalo Bills,DST,DST,3200,4100
2022,1,josh-allen-4,Josh Allen,QB,QB,7800,8700
2022,1,james-cook-2,James Cook,RB,RB,4000,4800
2022,1,reggie-gilliam,Reggie Gilliam,RB,TE,4000,4000
2022,1,taiwan-jones,Taiwan Jones,RB,RB,4000,4500
2022,1,zack-moss,Zack Moss,RB,RB,4400,4900
2022,1,devin-singletary,Devin Singletary,RB,RB,5800,5700
2022,1,dawson-knox,Dawson Knox,TE,TE,4400,5500
2022,1,tommy-sweeney,Tommy Sweeney,TE,TE,2500,4100
2022,1,jamison-crowder,Jamison Crowder,WR,WR,4400,5300
2022,1,gabe-davis,Gabe Davis,WR,WR,5800,6600
2022,1,stefon-diggs,Stefon Diggs,WR,WR,7200,7600
2022,1,jake-kumerow,Jake Kumerow,WR,WR,3000,4500
2022,1,isaiah-mckenzie,Isaiah McKenzie,WR,WR,4400,5100
2022,1,LA,Los Angeles Rams,DST,DST,3100,4000
2022,1,matthew-stafford,Matthew Stafford,QB,QB,6200,7400
2022,1,cam-akers,Cam Akers,RB,RB,5900,6300
2022,1,jake-funk,Jake Funk,RB,RB,4000,4500
2022,1,darrell-henderson,Darrell Henderson,RB,RB,5300,5400
2022,1,tyler-higbee,Tyler Higbee,TE,TE,3800,5300
2022,1,brycen-hopkins,Brycen Hopkins,TE,TE,2500,4100
2022,1,tutu-atwell,Tutu Atwell,WR,WR,3000,4700
2022,1,cooper-kupp,Cooper Kupp,WR,WR,8500,9500
2022,1,brandon-powell,Brandon Powell,WR,WR,3000,4600
2022,1,allen-robinson,Allen Robinson,WR,WR,6100,5900
2022,1,ben-skowronek,Ben Skowronek,WR,WR,3000,4600
2022,1,NO,New Orleans Saints,DST,DST,3700,4900
2022,1,jameis-winston,Jameis Winston,QB,QB,5300,6700
2022,1,mark-ingram,Mark Ingram,RB,RB,5900,5500
2022,1,tony-jones-5,Tony Jones,RB,RB,4500,5000
2022,1,alvin-kamara,Alvin Kamara,RB,RB,7600,8500
2022,1,adam-prentice,Adam Prentice,RB,RB,4000,4500
2022,1,taysom-hill,Taysom Hill,TE,QB,4600,6200
2022,1,juwan-johnson,Juwan Johnson,TE,TE,2500,4200
2022,1,adam-trautman,Adam Trautman,TE,TE,3100,4700
2022,1,marquez-callaway,Marquez Callaway,WR,WR,3500,4900
2022,1,deonte-harty,Deonte Harty,WR,WR,3000,4700
2022,1,jarvis-landry,Jarvis Landry,WR,WR,5000,5700
2022,1,chris-olave,Chris Olave,WR,WR,4500,5000
2022,1,michael-thomas,Michael Thomas,WR,WR,5700,6200
2022,1,ATL,Atlanta Falcons,DST,DST,2800,3600
2022,1,marcus-mariota,Marcus Mariota,QB,QB,5200,6500
2022,1,cordarrelle-patterson,Cordarrelle Patterson,RB,RB,5800,6600
2022,1,keith-smith,Keith Smith,RB,RB,4000,4500
2022,1,damien-williams,Damien Williams,RB,RB,4700,5300
2022,1,parker-hesse,Parker Hesse,TE,TE,2500,4100
2022,1,kyle-pitts,Kyle Pitts,TE,TE,5700,6000
2022,1,bryan-edwards,Bryan Edwards,WR,WR,4200,5100
2022,1,khadarel-hodge,KhaDarel Hodge,WR,WR,3100,4700
2022,1,drake-london,Drake London,WR,WR,5000,5500
2022,1,olamide-zaccheaus,Olamide Zaccheaus,WR,WR,4000,5000
2022,1,CLE,Cleveland Browns,DST,DST,3800,4300
2022,1,jacoby-brissett,Jacoby Brissett,QB,QB,5200,6300
2022,1,nick-chubb,Nick Chubb,RB,RB,6500,7800
2022,1,demetric-felton,Demetric Felton,RB,WR,4000,4600
2022,1,jerome-ford,Jerome Ford,RB,RB,4000,4800
2022,1,kareem-hunt,Kareem Hunt,RB,RB,5700,6300
2022,1,harrison-bryant,Harrison Bryant,TE,TE,2900,4600
2022,1,david-njoku,David Njoku,TE,TE,3900,5000
2022,1,david-bell,David Bell,WR,WR,3600,5000
2022,1,amari-cooper,Amari Cooper,WR,WR,5900,6400
2022,1,donovan-peoples-jones,Donovan Peoples-Jones,WR,WR,4400,5400
2022,1,anthony-schwartz,Anthony Schwartz,WR,WR,3200,4800
2022,1,CAR,Carolina Panthers,DST,DST,3400,4700
2022,1,baker-mayfield,Baker Mayfield,QB,QB,5300,6600
2022,1,d-onta-foreman,D'Onta Foreman,RB,RB,4400,4900
2022,1,chuba-hubbard,Chuba Hubbard,RB,RB,5400,5500
2022,1,christian-mccaffrey,Christian McCaffrey,RB,RB,8500,9500
2022,1,giovanni-ricci,Giovanni Ricci,TE,TE,4000,4000
2022,1,ian-thomas,Ian Thomas,TE,TE,3000,4200
2022,1,tommy-tremble,Tommy Tremble,TE,TE,3100,4600
2022,1,robbie-anderson,Robbie Anderson,WR,WR,4800,5300
2022,1,d-j-moore,D.J. Moore,WR,WR,6000,6400
2022,1,andre-roberts,Andre Roberts,WR,WR,3000,4500
2022,1,shi-smith,Shi Smith,WR,WR,3000,4600
2022,1,SF,San Francisco 49ers,DST,DST,4100,5000
2022,1,trey-lance-x9749,Trey Lance,QB,QB,6000,7500
2022,1,kyle-juszczyk,Kyle Juszczyk,RB,RB,4100,4500
2022,1,jordan-mason,Jordan Mason,RB,RB,4000,4500
2022,1,jeff-wilson,Jeff Wilson,RB,RB,5100,5500
2022,1,ross-dwelley,Ross Dwelley,TE,TE,2500,4100
2022,1,tyler-kroft,Tyler Kroft,TE,TE,2700,4400
2022,1,charlie-woerner,Charlie Woerner,TE,TE,2500,4200
2022,1,brandon-aiyuk,Brandon Aiyuk,WR,WR,5200,5600
2022,1,jauan-jennings,Jauan Jennings,WR,WR,3100,4900
2022,1,ray-ray-mccloud,Ray-Ray McCloud,WR,WR,3000,4700
2022,1,deebo-samuel,Deebo Samuel,WR,WR,7400,8400
2022,1,malik-turner,Malik Turner,WR,WR,3000,4600
2022,1,CHI,Chicago Bears,DST,DST,2200,3800
2022,1,justin-fields,Justin Fields,QB,QB,5600,6900
2022,1,khari-blasingame,Khari Blasingame,RB,RB,4000,4500
2022,1,trestan-ebner,Trestan Ebner,RB,RB,4000,4600
2022,1,khalil-herbert,Khalil Herbert,RB,RB,5200,5300
2022,1,david-montgomery,David Montgomery,RB,RB,6000,6600
2022,1,ryan-francis-griffin,Ryan Griffin,TE,TE,2700,4100
2022,1,cole-kmet,Cole Kmet,TE,TE,3700,5000
2022,1,darnell-mooney,Darnell Mooney,WR,WR,5700,6200
2022,1,dante-pettis,Dante Pettis,WR,WR,3000,4600
2022,1,byron-pringle,Byron Pringle,WR,WR,4400,5300
2022,1,equanimeous-st-brown,Equanimeous St. Brown,WR,WR,3000,4600
2022,1,PIT,Pittsburgh Steelers,DST,DST,2400,3500
2022,1,najee-harris-x2665,Najee Harris,RB,RB,6400,8200
2022,1,benny-snell,Benny Snell,RB,RB,4800,5200
2022,1,jaylen-warren,Jaylen Warren,RB,RB,4000,4500
2022,1,derek-watt,Derek Watt,RB,RB,4000,4500
2022,1,pat-freiermuth,Pat Freiermuth,TE,TE,4200,5300
2022,1,zach-gentry,Zach Gentry,TE,TE,2800,4700
2022,1,connor-heyward,Connor Heyward,TE,TE,2500,4000
2022,1,miles-boykin,Miles Boykin,WR,WR,3000,4600
2022,1,chase-claypool,Chase Claypool,WR,WR,5000,5800
2022,1,diontae-johnson,Diontae Johnson,WR,WR,6000,6700
2022,1,gunner-olszewski,Gunner Olszewski,WR,WR,3000,4500
2022,1,george-pickens,George Pickens,WR,WR,4100,5200
2022,1,CIN,Cincinnati Bengals,DST,DST,3600,4400
2022,1,joe-burrow,Joe Burrow,QB,QB,6400,7700
2022,1,chris-evans,Chris Evans,RB,RB,4800,4900
2022,1,joe-mixon,Joe Mixon,RB,RB,7100,8300
2022,1,samaje-perine,Samaje Perine,RB,RB,5000,5300
2022,1,hayden-hurst,Hayden Hurst,TE,TE,3300,4900
2022,1,drew-sample,Drew Sample,TE,TE,3000,4200
2022,1,mitchell-wilcox,Mitchell Wilcox,TE,TE,2500,4100
2022,1,tyler-boyd,Tyler Boyd,WR,WR,4800,5700
2022,1,ja-marr-chase,Ja'Marr Chase,WR,WR,7100,8200
2022,1,tee-higgins,Tee Higgins,WR,WR,6100,7000
2022,1,stanley-morgan,Stanley Morgan,WR,WR,3000,4600
2022,1,trent-taylor,Trent Taylor,WR,WR,3000,4500
2022,1,IND,Indianapolis Colts,DST,DST,3900,4500
2022,1,matt-ryan,Matt Ryan,QB,QB,5500,6900
2022,1,nyheim-hines,Nyheim Hines,RB,RB,5100,5400
2022,1,deon-jackson,Deon Jackson,RB,RB,4000,4500
2022,1,jonathan-taylor,Jonathan Taylor,RB,RB,9100,10200
2022,1,mo-alie-cox,Mo Alie-Cox,TE,TE,3400,4800
2022,1,kylen-granson,Kylen Granson,TE,TE,2500,4400
2022,1,jelani-woods,Jelani Woods,TE,TE,2500,4100
2022,1,parris-campbell,Parris Campbell,WR,WR,3300,5200
2022,1,ashton-dulin,Ashton Dulin,WR,WR,3200,4700
2022,1,alec-pierce,Alec Pierce,WR,WR,3900,4900
2022,1,michael-pittman-2,Michael Pittman,WR,WR,5500,7200
2022,1,mike-strachan,Mike Strachan,WR,WR,3000,4600
2022,1,HOU,Houston Texans,DST,DST,2400,3300
2022,1,davis-mills,Davis Mills,QB,QB,5300,6500
2022,1,rex-burkhead,Rex Burkhead,RB,RB,4900,5100
2022,1,dare-ogunbowale,Dare Ogunbowale,RB,RB,4200,4600
2022,1,dameon-pierce,Dameon Pierce,RB,RB,4800,5400
2022,1,pharaoh-brown,Pharaoh Brown,TE,TE,2600,4300
2022,1,o-j-howard,O.J. Howard,TE,TE,2500,4300
2022,1,brevin-jordan,Brevin Jordan,TE,TE,3100,4800
2022,1,nico-collins,Nico Collins,WR,WR,4200,5200
2022,1,brandin-cooks,Brandin Cooks,WR,WR,6300,6600
2022,1,phillip-dorsett,Phillip Dorsett,WR,WR,3000,4700
2022,1,chris-moore,Chris Moore,WR,WR,3000,4800
2022,1,PHI,Philadelphia Eagles,DST,DST,3100,4100
2022,1,jalen-hurts,Jalen Hurts,QB,QB,6800,8000
2022,1,kenneth-gainwell,Kenneth Gainwell,RB,RB,4600,5300
2022,1,miles-sanders,Miles Sanders,RB,RB,5400,6500
2022,1,boston-scott,Boston Scott,RB,RB,4500,4900
2022,1,dallas-goedert,Dallas Goedert,TE,TE,4500,5700
2022,1,jack-stoll,Jack Stoll,TE,TE,2500,4300
2022,1,noah-togiai,Noah Togiai,TE,TE,2500,4000
2022,1,a-j-brown,A.J. Brown,WR,WR,6400,7100
2022,1,britain-covey,Britain Covey,WR,WR,3000,4500
2022,1,zach-pascal,Zach Pascal,WR,WR,3000,4900
2022,1,devonta-smith,DeVonta Smith,WR,WR,5500,6100
2022,1,quez-watkins,Quez Watkins,WR,WR,3400,5200
2022,1,DET,Detroit Lions,DST,DST,2000,3100
2022,1,jared-goff,Jared Goff,QB,QB,5400,6800
2022,1,justin-jackson,Justin Jackson,RB,RB,4000,4500
2022,1,craig-reynolds,Craig Reynolds,RB,RB,4000,4800
2022,1,d-andre-swift,D'Andre Swift,RB,RB,6800,7600
2022,1,jamaal-williams,Jamaal Williams,RB,RB,5200,5700
2022,1,t-j-hockenson,T.J. Hockenson,TE,TE,4900,5700
2022,1,brock-wright,Brock Wright,TE,TE,2500,4500
2022,1,shane-zylstra,Shane Zylstra,TE,TE,2500,4200
2022,1,quintez-cephus,Quintez Cephus,WR,WR,3000,4800
2022,1,d-j-chark,D.J. Chark,WR,WR,4800,5300
2022,1,kalif-raymond,Kalif Raymond,WR,WR,3500,4700
2022,1,josh-reynolds,Josh Reynolds,WR,WR,3600,5100
2022,1,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,6100,6500
2022,1,JAX,Jacksonville Jaguars,DST,DST,2500,3600
2022,1,trevor-lawrence,Trevor Lawrence,QB,QB,5600,7000
2022,1,jamycal-hasty,JaMycal Hasty,RB,RB,4000,4500
2022,1,james-robinson-3,James Robinson,RB,RB,5600,6200
2022,1,dan-arnold,Dan Arnold,TE,TE,2800,4400
2022,1,evan-engram,Evan Engram,TE,TE,3500,4900
2022,1,luke-farrell,Luke Farrell,TE,TE,2500,4100
2022,1,chris-manhertz,Chris Manhertz,TE,TE,2600,4200
2022,1,jamal-agnew,Jamal Agnew,WR,WR,3000,4800
2022,1,marvin-jones,Marvin Jones,WR,WR,4400,5500
2022,1,tim-jones-3,Tim Jones,WR,WR,3000,4500
2022,1,zay-jones,Zay Jones,WR,WR,4100,5100
2022,1,christian-kirk,Christian Kirk,WR,WR,5100,5800
2022,1,carson-wentz,Carson Wentz,QB,QB,5500,6800
2022,1,antonio-gibson-2,Antonio Gibson,RB,RB,5800,6800
2022,1,j-d-mckissic,J.D. McKissic,RB,RB,5100,5200
2022,1,jonathan-williams,Jonathan Williams,RB,RB,4000,4500
2022,1,john-bates,John Bates,TE,TE,3100,4700
2022,1,logan-thomas,Logan Thomas,TE,TE,3200,5500
2022,1,dyami-brown,Dyami Brown,WR,WR,3000,4600
2022,1,jahan-dotson,Jahan Dotson,WR,WR,3400,4900
2022,1,terry-mclaurin,Terry McLaurin,WR,WR,6500,7000
2022,1,dax-milne,Dax Milne,WR,WR,3000,4600
2022,1,curtis-samuel,Curtis Samuel,WR,WR,4200,5100
2022,1,cam-sims,Cam Sims,WR,WR,3500,4600
2022,1,WAS,Washington Commanders,DST,DST,2500,3700
2022,1,NE,New England Patriots,DST,DST,2700,3900
2022,1,mac-jones,Mac Jones,QB,QB,5400,6600
2022,1,damien-harris,Damien Harris,RB,RB,5700,6300
2022,1,rhamondre-stevenson,Rhamondre Stevenson,RB,RB,5500,5600
2022,1,hunter-henry,Hunter Henry,TE,TE,3800,5400
2022,1,jonnu-smith,Jonnu Smith,TE,TE,2800,4700
2022,1,nelson-agholor,Nelson Agholor,WR,WR,3400,4900
2022,1,kendrick-bourne,Kendrick Bourne,WR,WR,4200,5100
2022,1,lil-jordan-humphrey,Lil'Jordan Humphrey,WR,WR,3000,4600
2022,1,jakobi-meyers,Jakobi Meyers,WR,WR,4300,5500
2022,1,ty-montgomery,Ty Montgomery,WR,WR,3000,4700
2022,1,devante-parker,DeVante Parker,WR,WR,4800,5700
2022,1,matthew-slater,Matthew Slater,WR,WR,3000,4500
2022,1,MIA,Miami Dolphins,DST,DST,2600,3800
2022,1,tua-tagovailoa,Tua Tagovailoa,QB,QB,5700,7000
2022,1,chase-edmonds,Chase Edmonds,RB,RB,5200,5800
2022,1,myles-gaskin,Myles Gaskin,RB,RB,4500,4900
2022,1,alec-ingold,Alec Ingold,RB,RB,4000,4500
2022,1,raheem-mostert,Raheem Mostert,RB,RB,4800,5500
2022,1,cethan-carter,Cethan Carter,TE,TE,2500,4000
2022,1,mike-gesicki,Mike Gesicki,TE,TE,4800,5500
2022,1,hunter-long,Hunter Long,TE,TE,2500,4100
2022,1,durham-smythe,Durham Smythe,TE,TE,2600,4400
2022,1,tyreek-hill,Tyreek Hill,WR,WR,6800,7700
2022,1,trent-sherfield,Trent Sherfield,WR,WR,3000,4600
2022,1,jaylen-waddle,Jaylen Waddle,WR,WR,6400,6800
2022,1,BAL,Baltimore Ravens,DST,DST,4000,4800
2022,1,lamar-jackson,Lamar Jackson,QB,QB,7300,8500
2022,1,mike-davis,Mike Davis,RB,RB,4400,5600
2022,1,kenyan-drake,Kenyan Drake,RB,RB,5000,5700
2022,1,justice-hill,Justice Hill,RB,RB,4000,4600
2022,1,patrick-ricard,Patrick Ricard,RB,RB,4000,4500
2022,1,mark-andrews,Mark Andrews,TE,TE,6800,7900
2022,1,isaiah-likely,Isaiah Likely,TE,TE,2500,4100
2022,1,josh-oliver,Josh Oliver,TE,TE,2500,4000
2022,1,rashod-bateman,Rashod Bateman,WR,WR,5300,6100
2022,1,devin-duvernay,Devin Duvernay,WR,WR,3800,5000
2022,1,demarcus-robinson,Demarcus Robinson,WR,WR,3400,4900
2022,1,tylan-wallace,Tylan Wallace,WR,WR,3000,4600
2022,1,NYJ,New York Jets,DST,DST,2300,3300
2022,1,joe-flacco,Joe Flacco,QB,QB,4800,6200
2022,1,michael-carter-3,Michael Carter,RB,RB,5100,5200
2022,1,breece-hall,Breece Hall,RB,RB,5500,6400
2022,1,ty-johnson,Ty Johnson,RB,RB,4000,4800
2022,1,lawrence-cager,Lawrence Cager,TE,WR,3000,4500
2022,1,tyler-conklin,Tyler Conklin,TE,TE,3500,5000
2022,1,c-j-uzomah,C.J. Uzomah,TE,TE,3600,4800
2022,1,braxton-berrios,Braxton Berrios,WR,WR,4000,4700
2022,1,corey-davis,Corey Davis,WR,WR,4900,5400
2022,1,elijah-moore,Elijah Moore,WR,WR,5100,6000
2022,1,jeff-smith,Jeff Smith,WR,WR,3000,4600
2022,1,garrett-wilson,Garrett Wilson,WR,WR,4700,5300
2022,1,KC,Kansas City Chiefs,DST,DST,3000,3700
2022,1,chad-henne,Chad Henne,QB,QB,4000,6000
2022,1,patrick-mahomes,Patrick Mahomes,QB,QB,7700,8700
2022,1,michael-burton,Michael Burton,RB,RB,4000,4500
2022,1,clyde-edwards-helaire,Clyde Edwards-Helaire,RB,RB,5400,5800
2022,1,jerick-mckinnon,Jerick McKinnon,RB,RB,4200,5200
2022,1,isiah-pacheco,Isiah Pacheco,RB,RB,4000,4500
2022,1,jody-fortson,Jody Fortson,TE,TE,2500,4300
2022,1,noah-gray,Noah Gray,TE,TE,2500,4200
2022,1,travis-kelce,Travis Kelce,TE,TE,6600,8000
2022,1,mecole-hardman,Mecole Hardman,WR,WR,4600,5400
2022,1,skyy-moore,Skyy Moore,WR,WR,3800,4600
2022,1,juju-smith-schuster,JuJu Smith-Schuster,WR,WR,5200,6300
2022,1,marquez-valdes-scantling,Marquez Valdes-Scantling,WR,WR,4700,5500
2022,1,justin-watson,Justin Watson,WR,WR,3000,4700
2022,1,ARI,Arizona Cardinals,DST,DST,2900,3500
2022,1,trace-mcsorley,Trace McSorley,QB,QB,4000,6000
2022,1,kyler-murray,Kyler Murray,QB,QB,7200,8200
2022,1,eno-benjamin,Eno Benjamin,RB,RB,4200,4900
2022,1,james-conner,James Conner,RB,RB,7000,7700
2022,1,jonathan-ward,Jonathan Ward,RB,RB,4000,4500
2022,1,darrel-williams,Darrel Williams,RB,RB,4900,5400
2022,1,zach-ertz,Zach Ertz,TE,TE,4400,5600
2022,1,maxx-williams,Maxx Williams,TE,TE,2700,4100
2022,1,andre-baccellia,Andre Baccellia,WR,WR,3000,4500
2022,1,marquise-brown,Marquise Brown,WR,WR,6200,6900
2022,1,greg-dortch,Greg Dortch,WR,WR,3000,4900
2022,1,a-j-green,A.J. Green,WR,WR,4600,5700
2022,1,andy-isabella,Andy Isabella,WR,WR,3000,4700
2022,1,GB,Green Bay Packers,DST,DST,3200,4200
2022,1,jordan-love,Jordan Love,QB,QB,4700,6100
2022,1,aaron-rodgers,Aaron Rodgers,QB,QB,7000,7800
2022,1,a-j-dillon,AJ Dillon,RB,RB,5300,6100
2022,1,aaron-jones,Aaron Jones,RB,RB,6700,7400
2022,1,tyler-davis-3,Tyler Davis,TE,TE,2500,4100
2022,1,josiah-deguara,Josiah Deguara,TE,TE,2900,4500
2022,1,marcedes-lewis,Marcedes Lewis,TE,TE,2500,4200
2022,1,robert-tonyan,Robert Tonyan,TE,TE,3900,5100
2022,1,randall-cobb,Randall Cobb,WR,WR,3400,5100
2022,1,romeo-doubs,Romeo Doubs,WR,WR,3000,5000
2022,1,amari-rodgers,Amari Rodgers,WR,WR,3000,4600
2022,1,sammy-watkins,Sammy Watkins,WR,WR,4700,5500
2022,1,christian-watson,Christian Watson,WR,WR,5100,5200
2022,1,MIN,Minnesota Vikings,DST,DST,2200,3200
2022,1,kirk-cousins,Kirk Cousins,QB,QB,6100,7300
2022,1,dalvin-cook,Dalvin Cook,RB,RB,7900,8400
2022,1,c-j-ham,C.J. Ham,RB,RB,4000,4500
2022,1,alexander-mattison,Alexander Mattison,RB,RB,6200,6000
2022,1,kene-nwangwu,Kene Nwangwu,RB,RB,4100,4600
2022,1,ben-ellefson,Ben Ellefson,TE,TE,2500,4200
2022,1,johnny-mundt,Johnny Mundt,TE,TE,2500,4200
2022,1,irv-smith,Irv Smith,TE,TE,3400,5100
2022,1,justin-jefferson,Justin Jefferson,WR,WR,7800,8100
2022,1,jalen-nailor,Jalen Nailor,WR,WR,3000,4600
2022,1,k-j-osborn,K.J. Osborn,WR,WR,4900,5200
2022,1,jalen-reagor,Jalen Reagor,WR,WR,3000,4800
2022,1,adam-thielen,Adam Thielen,WR,WR,5400,6100
2022,1,NYG,New York Giants,DST,DST,2300,3400
2022,1,daniel-jones,Daniel Jones,QB,QB,5000,7100
2022,1,saquon-barkley,Saquon Barkley,RB,RB,6100,6800
2022,1,matt-breida,Matt Breida,RB,RB,4900,5400
2022,1,gary-brightwell,Gary Brightwell,RB,RB,4300,4900
2022,1,daniel-bellinger,Daniel Bellinger,TE,TE,2500,4100
2022,1,chris-myarick,Chris Myarick,TE,TE,2500,4100
2022,1,kenny-golladay,Kenny Golladay,WR,WR,4800,5600
2022,1,wan-dale-robinson,Wan'Dale Robinson,WR,WR,3000,4700
2022,1,sterling-shepard,Sterling Shepard,WR,WR,4900,5500
2022,1,kadarius-toney,Kadarius Toney,WR,WR,4100,5300
2022,1,TEN,Tennessee Titans,DST,DST,3500,4600
2022,1,ryan-tannehill,Ryan Tannehill,QB,QB,5700,7100
2022,1,trenton-cannon,Trenton Cannon,RB,RB,4000,4500
2022,1,tory-carter,Tory Carter,RB,RB,4000,4500
2022,1,hassan-haskins,Hassan Haskins,RB,RB,5000,4900
2022,1,derrick-henry,Derrick Henry,RB,RB,8600,9700
2022,1,dontrell-hilliard,Dontrell Hilliard,RB,RB,4500,5500
2022,1,austin-hooper,Austin Hooper,TE,TE,3700,4900
2022,1,geoff-swaim,Geoff Swaim,TE,TE,3000,4400
2022,1,treylon-burks,Treylon Burks,WR,WR,5000,5900
2022,1,cody-hollister,Cody Hollister,WR,WR,3000,4500
2022,1,kyle-philips,Kyle Philips,WR,WR,3000,4600
2022,1,nick-westbrook,Nick Westbrook-Ikhine,WR,WR,4800,5100
2022,1,robert-woods,Robert Woods,WR,WR,5600,5600
2022,1,LV,Las Vegas Raiders,DST,DST,2100,3000
2022,1,derek-carr,Derek Carr,QB,QB,5900,7400
2022,1,ameer-abdullah,Ameer Abdullah,RB,RB,4200,4500
2022,1,brandon-bolden,Brandon Bolden,RB,RB,4400,4600
2022,1,josh-jacobs,Josh Jacobs,RB,RB,6300,7000
2022,1,jakob-johnson,Jakob Johnson,RB,RB,4000,4500
2022,1,zamir-white,Zamir White,RB,RB,4700,4900
2022,1,jesper-horsted,Jesper Horsted,TE,TE,2500,4100
2022,1,foster-moreau,Foster Moreau,TE,TE,3200,4500
2022,1,darren-waller,Darren Waller,TE,TE,5400,7000
2022,1,davante-adams,Davante Adams,WR,WR,8100,8500
2022,1,mack-hollins,Mack Hollins,WR,WR,3000,4600
2022,1,tyron-johnson,Tyron Johnson,WR,WR,3000,4500
2022,1,hunter-renfrow,Hunter Renfrow,WR,WR,5800,5900
2022,1,dj-turner,DJ Turner,WR,WR,3000,4500
2022,1,LAC,Los Angeles Chargers,DST,DST,3300,4000
2022,1,justin-herbert,Justin Herbert,QB,QB,7600,8400
2022,1,austin-ekeler,Austin Ekeler,RB,RB,8200,9400
2022,1,zander-horvath,Zander Horvath,RB,RB,4000,4500
2022,1,joshua-kelley,Joshua Kelley,RB,RB,4400,5000
2022,1,sony-michel,Sony Michel,RB,RB,4700,5000
2022,1,gerald-everett,Gerald Everett,TE,TE,3800,5200
2022,1,tre-mckitty,Tre' McKitty,TE,TE,2500,4100
2022,1,keenan-allen,Keenan Allen,WR,WR,7000,7400
2022,1,deandre-carter,DeAndre Carter,WR,WR,3100,4700
2022,1,jalen-guyton,Jalen Guyton,WR,WR,3200,4800
2022,1,mike-williams,Mike Williams,WR,WR,6600,6600
2022,1,TB,Tampa Bay Buccaneers,DST,DST,3300,4100
2022,1,tom-brady,Tom Brady,QB,QB,6500,7800
2022,1,giovani-bernard,Giovani Bernard,RB,RB,4900,4700
2022,1,leonard-fournette,Leonard Fournette,RB,RB,6600,7200
2022,1,rachaad-white,Rachaad White,RB,RB,4000,5000
2022,1,cameron-brate,Cameron Brate,TE,TE,4000,4900
2022,1,ko-kieft,Ko Kieft,TE,TE,2500,4000
2022,1,cade-otton,Cade Otton,TE,TE,2500,4100
2022,1,jaelon-darden,Jaelon Darden,WR,WR,3000,4600
2022,1,mike-evans,Mike Evans,WR,WR,6900,8000
2022,1,russell-gage,Russell Gage,WR,WR,5300,5900
2022,1,chris-godwin,Chris Godwin,WR,WR,6500,7000
2022,1,julio-jones,Julio Jones,WR,WR,4600,5600
2022,1,breshad-perriman,Breshad Perriman,WR,WR,3800,5100
2022,1,DAL,Dallas Cowboys,DST,DST,2400,4100
2022,1,dak-prescott,Dak Prescott,QB,QB,6700,7600
2022,1,cooper-rush,Cooper Rush,QB,QB,4000,6100
2022,1,rico-dowdle,Rico Dowdle,RB,RB,4000,4600
2022,1,ezekiel-elliott,Ezekiel Elliott,RB,RB,6100,7200
2022,1,tony-pollard,Tony Pollard,RB,RB,5600,5500
2022,1,jake-ferguson,Jake Ferguson,TE,TE,2500,4200
2022,1,peyton-hendershot,Peyton Hendershot,TE,TE,2500,4000
2022,1,dalton-schultz,Dalton Schultz,TE,TE,5000,5300
2022,1,noah-brown,Noah Brown,WR,WR,3000,4800
2022,1,simi-fehoko,Simi Fehoko,WR,WR,3000,4900
2022,1,dennis-houston,Dennis Houston,WR,WR,3000,4500
2022,1,ceedee-lamb,CeeDee Lamb,WR,WR,6700,7600
2022,1,kavontae-turpin,KaVontae Turpin,WR,WR,3000,3500
2022,1,DEN,Denver Broncos,DST,DST,3500,4500
2022,1,russell-wilson,Russell Wilson,QB,QB,6900,7500
2022,1,mike-boone,Mike Boone,RB,RB,4000,4600
2022,1,melvin-gordon,Melvin Gordon,RB,RB,6000,6200
2022,1,javonte-williams,Javonte Williams,RB,RB,6300,6200
2022,1,andrew-beck,Andrew Beck,TE,TE,2500,4000
2022,1,albert-okwuegbunam,Albert Okwuegbunam,TE,TE,3600,4900
2022,1,eric-saubert,Eric Saubert,TE,TE,2500,4100
2022,1,eric-tomlinson,Eric Tomlinson,TE,TE,2500,4000
2022,1,tyrie-cleveland,Tyrie Cleveland,WR,WR,3000,4500
2022,1,k-j-hamler,K.J. Hamler,WR,WR,3000,4900
2022,1,jerry-jeudy,Jerry Jeudy,WR,WR,5300,6200
2022,1,courtland-sutton,Courtland Sutton,WR,WR,5900,6500
2022,1,montrell-washington,Montrell Washington,WR,WR,3000,4600
2022,1,SEA,Seattle Seahawks,DST,DST,2400,3400
2022,1,geno-smith,Geno Smith,QB,QB,5100,6300
2022,1,deejay-dallas,DeeJay Dallas,RB,RB,4000,4800
2022,1,travis-homer,Travis Homer,RB,RB,4300,4700
2022,1,rashaad-penny,Rashaad Penny,RB,RB,5700,6000
2022,1,will-dissly,Will Dissly,TE,TE,2500,4400
2022,1,noah-fant,Noah Fant,TE,TE,4100,5100
2022,1,colby-parkinson,Colby Parkinson,TE,TE,2500,4100
2022,1,marquise-goodwin,Marquise Goodwin,WR,WR,3200,4700
2022,1,penny-hart,Penny Hart,WR,WR,3000,4600
2022,1,tyler-lockett,Tyler Lockett,WR,WR,5600,6300
2022,1,d-k-metcalf,DK Metcalf,WR,WR,6200,6900
2022,1,dareke-young,Dareke Young,WR,WR,3000,4500
2022,2,LAC,Los Angeles Chargers,DST,DST,2400,3800
2022,2,chase-daniel,Chase Daniel,QB,QB,4800,6100
2022,2,justin-herbert,Justin Herbert,QB,QB,7600,8400
