player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
Damiere Byrd,2017,1,0.799,0,1,0.4007480505255141,0.799,1.0
Damiere Byrd,2019,3,2.113,1,3,0.33500895510418827,0.119,1.0
Damiere Byrd,2020,4,3.159,1,4,0.6030912037163202,0.272,0.998
Damiere Byrd,2021,3,2.734,0,3,0.4972363623067002,0.759,0.999
Damiere Byrd,2022,1,0.978,0,1,0.14668333238647124,0.978,1.0
Danny Amendola,2017,5,2.717,0,5,0.7621751767146449,0.005,0.963
Danny Amendola,2018,7,5.119,3,7,0.9342585295302366,0.056,1.0
Danny Amendola,2019,8,5.006,3,8,0.9539203321032632,0.005,0.956
Danny Amendola,2020,4,3.579,2,4,0.5419953874342475,0.604,1.0
Danny Amendola,2021,4,2.208,1,4,0.5592280393542512,0.007,0.933
Dante Pettis,2018,6,4.045,2,6,0.6670644646509061,0.017,0.999
Dante Pettis,2019,1,0.715,0,1,0.4514144437210666,0.715,1.0
Dante Pettis,2022,4,1.444,1,4,0.6007195685176236,0.002,0.389
Dante Pettis,2024,3,1.029,0,3,0.7900373408896569,0.03,0.732
Darius Slayton,2019,7,5.585,2,7,0.9812109864855774,0.177,0.999
Darius Slayton,2020,7,4.944,3,7,0.8779886104044857,0.03,1.0
Darius Slayton,2021,2,0.967,0,2,0.2964978920667059,0.028,0.939
Darius Slayton,2022,7,5.837,4,7,0.6102712511662336,0.095,1.0
Darius Slayton,2023,7,6.856,5,7,0.3731809212700993,0.864,1.0
Darius Slayton,2024,6,4.034,2,6,0.6040231783632147,0.002,0.99
Darnell Mooney,2020,10,7.426,3,10,1.177507537130867,0.019,0.991
Darnell Mooney,2021,10,7.118,4,10,1.0060198805192668,0.004,0.999
Darnell Mooney,2022,7,5.298,3,7,0.9138905842605011,0.071,1.0
Darnell Mooney,2023,4,2.5,1,4,0.7155417527999327,0.057,0.926
Darnell Mooney,2024,11,8.021,5,11,0.93624729639129,0.001,1.0
Davante Adams,2017,11,7.269,4,10,0.9719254086605619,0.0,0.998
Davante Adams,2018,12,9.478,6,12,0.9589139690295476,0.005,1.0
Davante Adams,2019,9,6.266,4,9,0.8480825431524929,0.002,1.0
Davante Adams,2020,10,6.961,5,9,0.814542202712665,0.0,1.0
Davante Adams,2021,9,5.827,3,9,1.037820312000107,0.002,0.993
Davante Adams,2022,12,8.122,6,10,0.7517419770107295,0.0,1.0
Davante Adams,2023,14,7.172,3,10,1.0384681025433569,0.0,0.753
Davante Adams,2024,11,7.06,4,10,1.0239140588936164,0.0,0.992
David Bell,2022,3,1.03,0,3,0.8192069335644078,0.042,0.721
David Moore,2018,4,2.003,1,4,0.4347309512790641,0.001,0.908
David Moore,2020,2,1.234,0,2,0.44860227373476386,0.245,0.989
David Moore,2024,4,2.758,1,4,0.7095322402822862,0.126,0.966
DeAndre Carter,2018,3,2.234,0,3,0.6850138684727486,0.376,0.997
DeAndre Carter,2019,1,0.983,0,1,0.12927103310486848,0.983,1.0
DeAndre Carter,2021,3,2.677,0,3,0.5428360710196034,0.713,0.998
DeAndre Carter,2022,5,3.232,1,5,0.8403427872005567,0.048,0.989
DeAndre Hopkins,2017,10,8.85,6,10,0.8645808232895292,0.228,1.0
DeAndre Hopkins,2018,13,9.863,6,13,1.0612403120877005,0.004,1.0
DeAndre Hopkins,2019,12,8.035,5,11,0.9868003850830217,0.0,0.997
DeAndre Hopkins,2020,11,6.375,4,10,0.9951758638552284,0.0,0.999
DeAndre Hopkins,2021,2,1.484,0,2,0.5345502782713707,0.502,0.982
DeAndre Hopkins,2022,6,4.099,1,6,0.754452781822693,0.002,0.978
DeAndre Hopkins,2023,13,8.152,4,11,1.1193283700505408,0.0,0.99
DeAndre Hopkins,2024,7,4.525,1,7,1.0066652869747719,0.021,0.983
DeSean Jackson,2017,6,4.022,1,6,0.9030592450110901,0.048,0.968
DeSean Jackson,2018,6,4.283,2,6,0.7077506623098279,0.022,0.991
DeSean Jackson,2020,1,0.508,0,1,0.49993599590347565,0.508,1.0
DeSean Jackson,2021,1,0.765,0,1,0.42399882075307715,0.765,1.0
DeVante Parker,2017,7,5.308,3,7,0.7701532315065619,0.022,1.0
DeVante Parker,2018,2,1.335,0,2,0.6684122979119999,0.447,0.888
DeVante Parker,2019,10,9.554,7,10,0.6473669747523424,0.635,1.0
DeVante Parker,2020,7,4.102,2,7,0.7613120253877512,0.002,0.988
DeVante Parker,2021,4,3.34,1,4,0.5986651818838306,0.405,0.998
DeVante Parker,2022,3,2.892,1,3,0.31675858315127,0.894,1.0
DeVante Parker,2023,4,3.617,1,4,0.5901787864706762,0.671,0.998
DeVonta Smith,2021,8,6.891,4,8,0.827719155269467,0.229,1.0
DeVonta Smith,2022,12,8.745,5,11,1.0620616742920346,0.0,0.999
DeVonta Smith,2023,13,7.679,4,11,1.064875110048122,0.0,0.983
DeVonta Smith,2024,7,4.883,3,7,0.7505404719267309,0.01,1.0
Dede Westbrook,2017,3,1.925,0,3,0.30882843133364524,0.012,0.999
Dede Westbrook,2018,10,4.651,2,8,1.1185700693295884,0.0,0.534
Dede Westbrook,2019,9,6.836,4,9,0.9083523545409018,0.023,1.0
Deebo Samuel,2019,7,5.024,3,7,0.7425792886958268,0.023,1.0
Deebo Samuel,2020,3,2.854,1,3,0.3669931879476784,0.859,1.0
Deebo Samuel,2021,8,6.178,4,8,0.7976941769876473,0.04,1.0
Deebo Samuel,2022,9,3.698,1,7,1.068080521309138,0.0,0.579
Deebo Samuel,2023,5,2.423,1,5,0.6181189205969998,0.001,0.988
Demarcus Robinson,2017,2,1.532,0,2,0.5088968461289577,0.537,0.995
Demarcus Robinson,2018,1,0.879,0,1,0.32612727576821904,0.879,1.0
Demarcus Robinson,2019,4,1.658,0,4,0.7569914134255422,0.011,0.547
Demarcus Robinson,2020,4,3.507,1,4,0.6147771954131026,0.57,0.999
Demarcus Robinson,2021,2,1.121,0,2,0.5388497007515176,0.213,0.908
Demarcus Robinson,2022,7,4.85,2,7,0.9917156850630126,0.035,0.992
Demarcus Robinson,2023,5,4.774,3,5,0.44150198187550643,0.784,1.0
Demarcus Robinson,2024,4,2.238,1,4,0.49127996091841564,0.01,0.98
Demario Douglas,2023,9,5.903,3,8,1.0571617662401531,0.0,0.989
Demario Douglas,2024,8,6.241,3,8,1.0280656593817343,0.096,0.993
Demaryius Thomas,2017,13,7.429,4,10,1.07840576778873,0.0,0.958
Demaryius Thomas,2018,9,4.83,2,9,1.1786008654332476,0.001,0.881
Demaryius Thomas,2019,5,3.787,2,5,0.7507536213698872,0.163,1.0
Denzel Mims,2020,2,1.967,1,2,0.17863650242881493,0.967,1.0
Denzel Mims,2021,1,0.228,0,1,0.41954260808647315,0.228,1.0
Denzel Mims,2022,2,1.232,0,2,0.6856938092180795,0.378,0.854
Deon Cain,2019,1,0.019,0,1,0.13652472303579302,0.019,1.0
